Date,Precipitation,TMax,TMin
19890317,0,192,60
19890325,0,154,0
19890326,0,188,0
19890329,33,150,70
19890402,0,160,-16
19890410,0,230,54
19890417,0,274,88
19890419,0,290,120
19890420,0,288,102
19890421,0,250,100
19890426,0,230,64
19890427,0,250,80
19890501,0,166,40
19890521,0,294,138
19890525,0,330,142
19890530,0,360,176
19890605,0,360,152
19890611,0,366,170
19890629,0,356,166
19890703,0,376,174
19890715,0,380,190
19890719,0,356,240
19890721,0,310,214
19890722,0,324,196
19890728,0,340,138
19890730,0,326,180
19890805,0,344,142
19890807,0,318,156
19890813,0,350,130
19890818,0,340,112
19890827,0,332,152
19890901,0,320,90
19890904,0,326,84
19890906,0,336,100
19890914,0,344,155
19890918,0,344,134
19890920,0,294,140
19890924,0,260,60
19891003,0,300,76
19891105,0,204,-6
19891108,15,146,80
19891111,0,180,16
19891116,0,234,100
19891118,0,230,55
19891124,0,164,-20
19891129,0,196,-16
19891206,729,160,38
19891208,0,150,-30
19891214,3,134,50
19891217,0,142,30
19891219,0,106,-40
19891221,0,80,-68
19891229,0,110,-6
19900105,30,110,50
19900106,3,144,-28
19900107,0,178,-62
19900111,0,150,50
19900113,0,130,-60
19900117,0,114,-56
19900125,0,140,20
19900126,5,90,-24
19900131,10,74,-120
19900201,0,144,-60
19900202,0,120,-20
19900206,0,134,78
19900207,0,120,34
19900208,0,106,20
19900212,0,100,-40
19900215,0,170,-20
19900219,0,186,8
19900220,0,162,36
19900221,0,180,-5
19900226,0,90,0
19900302,0,194,-42
19900303,0,154,-32
19900304,0,170,-30
19900306,0,240,-20
19900307,0,240,10
19900308,0,240,56
19900309,0,234,70
19900310,0,190,24
19900311,0,268,-6
19900313,0,300,60
19900314,0,290,60
19900317,0,202,16
19900318,20,152,50
19900320,99,150,32
19900321,0,74,-20
19900408,0,228,65
19900413,0,280,84
19900414,0,296,132
19900418,0,282,95
19900420,0,240,34
19900421,0,260,60
19900422,0,274,90
19900426,0,260,70
19900427,0,300,84
19900428,0,274,124
19900430,0,280,146
19900501,0,300,120
19900504,0,322,160
19900507,0,330,150
19900508,0,334,124
19900510,0,330,130
19900512,0,330,120
19900513,0,310,170
19900514,0,280,48
19900515,0,300,88
19900517,0,304,90
19900518,0,320,108
19900519,0,340,100
19900522,0,364,150
19900523,0,374,145
19900524,0,356,160
19900525,0,366,210
19900527,0,350,170
19900531,0,270,130
19900601,0,270,130
19900603,0,300,110
19900605,0,344,120
19900607,0,378,140
19900608,0,326,190
19900609,0,330,152
19900610,0,340,162
19900611,0,336,170
19900612,0,334,208
19900613,0,336,145
19900614,0,350,168
19900615,0,366,196
19900616,0,350,180
19900617,0,374,110
19900618,0,374,160
19900619,0,370,140
19900620,0,364,172
19900621,0,370,144
19900622,0,366,136
19900627,0,390,148
19900630,0,388,178
19900701,0,386,176
19900711,0,360,215
19900714,0,360,142
19900715,0,350,206
19900719,0,330,196
19900721,0,334,220
19900724,0,348,140
19900726,0,360,160
19900727,0,350,220
19900728,0,346,190
19900729,0,370,152
19900730,0,380,164
19900801,0,365,178
19900802,0,350,172
19900803,0,350,160
19900804,0,340,176
19900805,0,342,140
19900806,0,356,130
19900808,0,380,184
19900809,0,374,194
19900810,0,386,194
19900813,0,354,206
19900814,0,326,174
19900815,0,330,104
19900816,0,336,104
19900817,0,370,114
19900818,0,364,140
19900819,0,370,172
19900820,0,364,156
19900821,0,376,144
19900822,0,370,146
19900826,0,360,192
19900828,0,380,160
19900830,0,350,200
19900831,0,340,210
19900901,0,360,194
19900903,0,360,150
19900904,0,362,194
19900905,0,370,194
19900906,0,362,172
19900907,0,364,140
19900908,0,360,150
19900919,0,310,76
19900920,0,310,88
19900922,0,316,74
19900928,0,290,62
19901004,0,304,110
19901007,0,272,82
19901014,0,270,80
19901015,0,260,100
19901017,0,226,56
19901023,1001,240,50
19901027,0,256,78
19901030,0,234,60
19901031,0,220,14
19901104,0,220,0
19901106,0,234,-2
19901108,0,250,10
19901112,0,260,36
19901114,0,190,30
19901116,0,226,-10
19901118,0,156,-20
19901128,0,190,10
19901130,0,166,-28
19901202,0,172,-40
19901203,0,170,-40
19901204,0,180,-42
19901205,79,208,-30
19901206,0,212,-18
19901207,0,214,-18
19901209,0,180,-40
19901217,0,180,-70
19901219,0,172,44
19901220,0,154,34
19901221,0,154,16
19901222,0,150,66
19901224,0,130,-30
19901226,10,140,56
19901227,41,64,-24
19901228,0,-18,-92
19901229,0,-4,-172
19901230,0,92,-146
19901231,0,152,-24
19910102,0,116,-50
19910104,0,132,-10
19910105,0,132,0
19910108,0,140,-80
19910109,0,110,-76
19910110,0,90,-38
19910114,0,80,24
19910115,0,110,10
19910116,0,124,-46
19910118,0,144,-46
19910120,13,162,72
19910124,41,176,80
19910201,0,154,64
19910204,0,176,90
19910207,0,148,12
19910213,20,30,-42
19910216,0,114,-95
19910217,0,130,-66
19910219,0,164,-36
19910220,0,142,16
19910223,10,80,0
19910224,0,100,-54
19910225,0,140,-50
19910227,0,210,60
19910228,10,170,76
19910303,10,84,14
19910304,0,146,0
19910306,3,204,86
19910311,0,176,34
19910313,0,210,-2
19910318,0,178,-6
19910319,0,217,30
19910320,0,182,70
19910321,0,158,64
19910323,3,152,78
19910324,5,214,94
19910326,221,186,98
19910327,140,200,56
19910329,10,186,70
19910330,0,190,58
19910402,0,192,26
19910405,0,200,100
19910414,0,180,60
19910415,0,220,42
19910416,0,220,106
19910417,0,246,86
19910418,0,268,70
19910420,0,248,130
19910421,0,264,70
19910422,0,282,80
19910423,0,290,100
19910424,0,296,122
19910428,0,296,150
19910504,10,296,96
19910505,0,280,120
19910508,0,254,80
19910520,0,298,90
19910524,0,294,50
19910526,0,274,60
19910530,0,364,134
19910531,0,360,110
19910601,0,364,120
19910603,0,376,118
19910604,0,386,160
19910605,0,380,156
19910606,0,376,150
19910607,0,386,164
19910609,0,360,180
19910610,0,350,209
19910612,0,366,160
19910613,0,364,170
19910614,0,360,160
19910616,0,370,180
19910617,0,360,166
19910619,0,310,200
19910620,0,284,180
19910622,0,330,120
19910624,0,304,160
19910625,0,290,146
19910626,0,314,94
19910628,0,366,160
19910629,0,376,190
19910630,0,360,186
19910701,0,360,142
19910702,0,370,150
19910703,0,372,164
19910704,0,354,240
19910705,0,346,210
19910706,0,346,144
19910707,0,366,130
19910708,0,396,154
19910709,0,406,165
19910710,0,410,160
19910711,0,396,180
19910713,0,370,192
19910714,0,404,198
19910715,0,366,204
19910716,0,384,190
19910717,0,380,204
19910719,0,385,206
19910722,0,336,220
19910725,0,370,210
19910726,0,350,202
19910728,0,350,140
19910801,0,330,150
19910803,0,344,120
19910805,0,360,134
19910806,0,360,154
19910807,0,366,172
19910809,0,366,170
19910810,0,340,170
19910811,0,364,144
19910812,0,386,172
19910813,0,370,184
19910814,0,370,166
19910815,0,370,194
19910816,0,362,200
19910817,0,354,146
19910818,0,360,124
19910821,0,360,136
19910822,0,344,200
19910823,0,330,170
19910824,0,324,66
19910825,0,340,70
19910827,0,340,70
19910828,0,360,80
19910830,0,338,106
19910831,0,328,102
19910902,0,320,72
19910905,0,345,100
19910906,0,342,100
19910908,0,366,100
19910909,0,380,124
19910911,0,320,120
