Date,Precipitation,TMax,TMin
19730106,0,40,-30
19730107,0,30,-30
19730108,0,0,-40
19730109,0,100,0
19730111,0,10,-70
19730112,0,-50,-90
19730113,0,-20,-70
19730114,3,70,-40
19730115,36,70,30
19730119,15,0,-10
19730120,5,30,-10
19730123,3,20,-60
19730126,0,20,-80
19730127,61,70,0
19730128,0,50,20
19730129,5,50,10
19730203,0,50,-20
19730204,0,0,-50
19730205,0,10,-30
19730206,0,40,-10
19730207,0,60,30
19730208,0,60,30
19730209,3,80,20
19730211,33,50,10
19730213,119,50,10
19730214,10,50,0
19730215,0,80,-40
19730216,0,50,-30
19730217,0,40,-40
19730218,20,30,0
19730220,0,60,10
19730221,3,70,30
19730226,0,10,-50
19730227,0,30,-50
19730228,0,50,-70
19730301,0,80,-70
19730303,0,90,-40
19730304,0,120,20
19730305,0,150,-20
19730307,33,80,10
19730308,0,80,-20
19730310,0,60,-40
19730311,0,80,-60
19730312,20,40,-50
19730313,0,50,0
19730314,0,90,-20
19730315,0,90,-20
19730316,0,70,-20
19730317,0,100,-60
19730318,3,100,0
19730322,0,160,-50
19730323,0,190,-40
19730324,0,200,-20
19730325,10,110,40
19730328,0,160,30
19730330,20,120,20
19730401,0,100,-20
19730404,0,90,-40
19730405,0,160,20
19730406,10,130,80
19730407,0,100,40
19730408,0,90,-20
19730409,0,90,10
19730410,10,60,20
19730411,20,80,-30
19730412,41,80,20
19730413,20,80,-10
19730414,0,100,-30
19730415,10,90,-40
19730416,3,130,40
19730417,0,130,70
19730420,41,80,20
19730421,3,90,20
19730422,0,130,-30
19730423,20,130,20
19730427,0,200,40
19730428,3,150,100
19730430,0,220,40
19730501,10,240,140
19730502,71,210,130
19730503,41,230,80
19730504,0,220,120
19730505,30,250,120
19730506,3,180,110
19730508,79,130,70
19730509,5,150,70
19730510,10,130,90
19730511,3,140,20
19730512,0,170,0
19730513,0,200,10
19730514,0,220,50
19730515,0,150,70
19730516,0,170,30
19730517,0,180,50
19730518,10,210,90
19730519,119,230,90
19730520,71,210,90
19730521,61,180,120
19730522,0,230,70
19730523,61,220,100
19730524,20,180,90
19730525,0,190,50
19730526,0,210,80
19730527,0,220,80
19730528,0,240,90
19730530,20,180,90
19730531,41,240,150
19730603,0,200,50
19730604,0,210,50
19730605,0,210,120
19730606,0,230,110
19730610,0,220,130
19730611,0,220,110
19730612,0,270,90
19730613,71,260,90
19730614,41,200,130
19730615,0,220,80
19730616,0,260,90
19730617,0,280,90
19730618,0,240,160
19730619,0,260,100
19730620,71,200,110
19730621,109,140,90
19730622,0,220,120
19730623,5,200,130
19730624,15,200,140
19730625,0,250,120
19730626,0,280,120
19730627,0,300,140
19730628,3,260,180
19730629,51,230,160
19730630,0,260,90
19730701,0,280,110
19730702,0,320,120
19730703,0,290,170
19730704,0,310,160
19730705,0,320,150
19730706,15,250,160
19730707,3,240,140
19730708,0,240,120
19730709,0,240,140
19730710,0,260,110
19730712,3,210,160
19730713,0,250,110
19730718,20,210,120
19730719,3,230,150
19730722,10,200,120
19730723,119,170,120
19730726,0,160,100
19730727,0,160,120
19730728,10,170,100
19730730,30,230,110
19730801,0,270,110
19730802,79,240,160
19730803,89,240,150
19730804,10,220,150
19730805,10,240,150
19730806,0,290,120
19730808,0,210,90
19730809,0,240,60
19730810,0,280,80
19730811,0,310,120
19730812,0,290,130
19730813,0,280,150
19730814,0,280,140
19730815,0,280,130
19730816,0,290,120
19730817,71,300,140
19730818,0,290,150
19730819,3,290,150
19730820,0,280,160
19730821,0,270,130
19730822,0,250,130
19730823,0,260,120
19730824,0,280,120
19730825,41,220,150
19730826,0,220,130
19730827,0,250,130
19730828,20,200,160
19730829,0,220,160
19730831,5,190,110
19730903,0,300,110
19730905,0,290,150
19730906,0,300,130
19730907,0,300,130
19730908,0,300,140
19730909,0,300,130
19730910,71,220,160
19730911,0,200,90
19730912,0,220,60
19730913,0,230,70
19730914,0,230,60
19730915,0,280,90
19730917,0,260,130
19730919,10,190,100
19730920,5,240,100
19730924,0,160,20
19730926,0,170,30
19730928,0,180,60
19730930,0,130,50
19731002,0,170,60
19731003,0,170,70
19731004,0,180,70
19731005,0,210,70
19731006,0,200,80
19731008,0,170,90
19731009,0,140,90
19731012,30,90,40
19731013,20,110,-20
19731014,0,150,90
19731016,79,170,90
19731020,41,120,70
19731022,3,110,60
19731023,13,120,70
19731024,0,110,20
19731025,0,110,0
19731026,0,120,0
19731027,0,120,-30
19731028,0,160,-30
19731029,0,90,-10
19731030,0,100,20
19731031,0,130,20
19731101,0,130,-20
19731102,0,160,40
19731103,0,80,10
19731104,0,170,10
19731107,0,70,0
19731108,0,80,40
19731109,5,120,70
19731112,0,80,-30
19731115,89,130,20
19731116,79,130,60
19731118,0,70,-30
19731119,0,110,-30
19731120,0,70,-10
19731121,0,80,-20
19731122,0,90,-40
19731123,0,90,10
19731124,0,80,40
19731125,20,70,50
19731126,10,20,0
19731127,3,10,-20
19731128,0,20,-20
19731130,3,0,-50
19731201,71,30,-110
19731204,13,30,-50
19731205,15,60,20
19731206,10,80,30
19731210,0,10,-70
19731211,0,30,-80
19731212,10,20,0
19731213,130,70,10
19731219,0,60,-40
19731220,0,20,-20
19731221,102,70,-20
19731222,119,80,40
19731224,3,200,50
19731229,0,0,-10
19731230,0,-10,-30
19731231,0,10,-30
19740101,0,20,10
19740103,0,-10,-40
19740104,0,70,-20
19740105,0,110,0
19740107,30,70,10
19740108,30,70,40
19740112,0,140,10
19740113,0,130,50
19740114,10,110,70
19740115,3,130,90
19740118,33,80,50
19740122,0,50,10
19740123,10,110,50
19740124,10,90,50
19740126,0,50,-20
19740128,3,80,-20
19740130,0,90,-10
19740131,3,90,0
19740201,20,110,30
19740203,0,90,10
19740209,41,110,30
19740210,10,140,80
19740211,3,140,90
19740213,0,100,-10
19740215,3,80,-40
19740216,0,110,10
19740217,0,110,10
19740220,10,40,30
19740223,30,70,20
19740225,0,50,-20
19740226,0,30,-50
19740228,0,30,-40
19740303,0,60,-40
19740306,0,50,-20
19740309,0,110,-10
19740312,61,60,20
19740313,10,50,-10
19740316,23,120,40
19740320,51,150,60
19740321,0,180,70
19740322,0,200,90
19740323,0,160,60
19740324,3,170,50
19740325,0,170,60
19740326,0,180,30
19740327,0,180,80
19740328,74,150,90
19740330,0,160,90
19740331,0,180,70
19740401,0,190,60
19740402,0,190,20
19740403,0,200,50
19740404,0,190,60
19740405,0,140,70
19740406,0,170,50
19740407,30,180,30
19740408,0,180,50
19740409,0,210,10
19740411,0,210,30
19740412,0,200,50
19740413,0,170,70
19740414,0,140,30
19740415,0,120,10
19740416,10,100,20
19740417,0,110,-20
19740418,0,120,10
19740419,0,130,-40
19740420,0,160,-20
19740421,0,110,30
19740422,0,160,40
19740423,0,150,0
19740425,10,110,0
19740427,3,120,-10
19740428,0,150,30
19740429,71,110,90
19740430,13,120,80
19740501,0,130,60
19740502,41,120,40
19740503,5,130,10
19740504,41,120,80
19740508,0,100,10
19740509,0,160,60
19740510,0,170,50
19740512,0,210,30
19740513,0,230,50
19740514,10,160,80
19740515,0,200,10
19740516,0,210,50
19740517,0,220,80
19740518,0,240,70
19740519,0,250,70
19740520,0,230,120
19740521,0,230,50
19740523,109,130,80
19740524,180,150,80
19740525,0,190,60
19740526,0,210,60
19740527,3,240,70
19740528,0,220,110
19740529,0,180,70
19740530,3,230,50
19740601,10,200,100
19740602,0,230,50
19740603,0,260,80
19740605,0,260,80
19740606,30,190,100
19740607,23,160,70
19740608,3,180,50
19740609,66,160,80
19740610,30,140,60
19740611,0,150,60
19740612,0,180,110
19740613,0,160,80
19740614,10,220,100
19740615,0,250,80
19740616,0,260,100
19740617,10,250,100
19740618,51,190,120
19740619,0,210,50
19740620,0,220,70
19740621,0,240,100
19740622,0,250,80
19740623,5,240,90
19740624,99,180,140
19740625,0,260,100
19740629,64,190,140
19740630,0,200,120
19740701,41,220,150
19740702,0,240,80
19740703,79,210,110
19740704,0,180,100
19740705,0,250,90
19740706,0,190,110
19740707,0,200,80
19740708,0,240,70
19740709,0,270,110
19740710,0,220,130
19740711,0,270,150
19740712,0,210,150
19740715,0,230,80
19740716,51,200,140
19740717,3,200,130
19740718,0,170,110
19740719,0,190,100
19740720,5,150,70
19740722,0,250,70
19740723,0,250,100
19740725,3,190,110
19740727,0,260,80
19740728,0,250,100
19740729,0,280,110
19740730,0,280,120
19740731,0,290,110
19740801,0,280,130
19740803,0,310,140
19740804,20,240,180
19740805,0,180,140
19740806,0,230,150
19740807,0,270,110
19740809,61,200,150
19740811,61,190,130
19740812,0,220,90
19740813,0,290,110
19740815,0,330,160
19740816,0,340,150
19740819,0,190,130
19740820,0,180,130
19740821,0,230,130
19740822,0,230,130
19740823,0,240,140
19740824,0,250,100
19740825,0,260,100
19740826,3,270,100
19740828,0,200,50
19740830,0,250,70
19740901,41,200,100
19740902,5,220,90
19740903,109,180,120
19740904,13,190,110
19740905,0,260,130
19740907,0,180,100
19740909,71,250,100
19740910,0,180,90
19740911,0,250,50
19740912,0,270,90
19740913,0,230,150
19740914,10,230,150
