Date,Precipitation,TMax,TMin
19590101,38,3,-30
19590102,75,-16,-41
19590103,73,0,-42
19590104,46,8,-4
19590105,10,3,-46
19590106,20,-20,-58
19590107,12,-33,-53
19590108,0,-36,-82
19590109,3,-59,-90
19590110,13,-11,-68
19590111,11,-2,-24
19590112,55,-19,-60
19590113,51,-45,-70
19590114,8,-47,-115
19590115,12,-95,-166
19590116,0,-127,-184
19590117,2,-137,-214
19590118,3,-119,-230
19590119,0,-150,-255
19590120,6,-141,-177
19590121,55,-75,-164
19590122,6,-72,-153
19590123,65,13,-174
19590124,24,-1,-68
19590125,0,-26,-150
19590126,0,-37,-200
19590127,0,19,-38
19590128,0,5,-34
19590129,0,0,-39
19590130,5,-3,-30
19590131,0,-8,-84
19590201,0,-65,-108
19590202,0,-11,-126
19590203,0,-6,-65
19590204,2,49,-24
19590205,0,44,-34
19590206,0,-1,-93
19590207,0,-6,-26
19590208,1,-13,-55
19590209,0,-2,-67
19590210,1,-2,-118
19590211,0,-37,-95
19590212,0,-40,-76
19590213,0,-12,-94
19590214,7,-17,-75
19590215,13,4,-58
19590216,0,24,-56
19590217,0,37,-14
19590218,0,67,10
19590219,14,40,-36
19590220,0,15,-18
19590221,0,4,-73
19590222,1,-30,-86
19590223,22,-26,-137
19590224,13,17,-55
19590225,6,24,-42
19590226,68,49,-55
19590227,0,54,-18
19590228,1,43,-45
19590301,0,71,-21
19590302,0,75,-45
19590303,0,28,0
19590304,0,15,0
19590305,85,23,2
19590306,93,19,0
19590307,83,31,-4
19590308,4,30,-39
19590309,0,0,-46
19590310,0,55,-74
19590311,0,67,-51
19590312,0,69,-63
19590313,0,70,-90
19590314,0,52,-79
19590315,0,-5,-73
19590316,4,9,-16
19590317,0,96,-47
19590318,0,66,-24
19590319,0,44,-16
19590320,0,49,-50
19590321,0,60,-41
19590322,0,89,-28
19590323,2,54,-55
19590324,0,57,-23
19590325,0,59,-33
19590326,15,99,-53
19590327,35,50,5
19590328,0,10,-40
19590329,0,14,-46
19590330,0,22,-85
19590331,0,49,-88
19590401,121,35,-49
19590402,5,35,-1
19590403,0,78,-34
19590404,0,67,-25
19590405,0,71,-13
19590406,0,84,11
19590407,19,51,0
19590408,47,30,-21
19590409,17,-11,-51
19590410,25,16,-36
19590411,61,16,-42
19590412,13,26,-15
19590413,2,43,-2
19590414,7,60,-5
19590415,0,162,43
19590416,0,181,35
19590417,0,128,24
19590418,0,81,-15
19590419,0,42,-50
19590420,0,56,-80
19590421,17,32,-65
19590422,0,29,-35
19590423,0,62,-65
19590424,0,100,-8
19590425,0,110,8
19590426,0,139,-5
