Date,Precipitation,TMax,TMin
19610101,0,-237,-361
19610102,0,-165,-302
19610103,0,-252,-383
19610104,0,-209,-299
19610105,0,-173,-293
19610106,0,-135,-221
19610107,0,-106,-204
19610108,0,-169,-254
19610109,0,-203,-346
19610110,0,-159,-335
19610111,0,-143,-326
19610112,0,-163,-288
19610113,0,-125,-286
19610114,0,-153,-245
19610115,0,-113,-237
19610116,0,-96,-244
19610117,0,-87,-253
19610118,0,-141,-288
19610119,0,-74,-246
19610120,0,-136,-273
19610121,0,-114,-282
19610122,0,-151,-289
19610123,0,-113,-312
19610124,0,-91,-271
19610125,0,-80,-210
19610126,0,-66,-181
19610127,0,-93,-223
19610128,0,-158,-279
19610129,0,-158,-328
19610130,0,-144,-320
19610131,0,-155,-331
19610201,0,-157,-328
19610202,0,-122,-335
19610203,0,-149,-311
19610204,0,-172,-323
19610205,0,-159,-346
19610206,0,-124,-330
19610207,0,-74,-273
19610208,0,-73,-219
19610209,0,-52,-229
19610210,0,-104,-234
19610211,0,-80,-194
19610212,0,-104,-177
19610213,0,-90,-213
19610214,0,-63,-255
19610215,0,-34,-219
19610216,0,-22,-214
19610217,0,-22,-227
19610218,0,0,-213
19610219,0,0,-207
19610220,0,-13,-227
19610221,0,-14,-204
19610222,0,7,-215
19610223,0,-40,-200
19610224,0,-25,-229
19610225,0,14,-189
19610226,0,-11,-189
19610227,0,4,-189
19610228,0,-34,-135
19610301,0,-102,-213
19610302,0,-98,-296
19610303,0,-31,-230
19610304,0,-38,-200
19610305,0,-54,-188
19610306,0,-30,-133
19610307,0,-28,-209
19610308,0,-23,-218
19610309,0,-10,-238
19610310,0,7,-224
19610311,0,-14,-128
19610312,0,-28,-188
19610313,0,44,-184
19610314,0,47,-164
19610315,0,67,-158
19610316,0,42,-108
19610317,0,-30,-180
19610318,0,-38,-127
19610319,0,-18,-111
19610320,0,17,-109
19610321,0,24,-159
19610322,0,36,-158
19610323,0,27,-118
19610324,0,52,-134
19610325,0,73,-140
19610326,0,91,-122
19610327,0,101,-138
19610328,0,95,-116
19610329,0,103,-121
19610330,0,121,-116
19610331,0,136,-104
