Date,Precipitation,TMax,TMin
19510101,226,72,42
19510102,25,56,22
19510103,0,68,22
19510104,0,72,12
19510105,0,96,24
19510106,18,94,54
19510107,0,100,46
19510108,56,84,50
19510109,56,56,16
19510110,0,74,10
19510111,47,24,-14
19510112,70,50,32
19510113,132,60,34
19510114,6,106,30
19510115,8,128,84
19510116,0,122,84
19510117,0,76,50
19510118,0,92,50
19510119,0,60,40
19510120,0,34,14
19510121,0,30,6
19510122,28,34,0
19510123,12,56,24
19510124,0,82,0
19510125,50,72,24
19510126,8,50,20
19510127,266,50,4
19510128,33,34,10
19510129,0,72,6
19510130,6,44,-32
19510131,25,56,40
19510201,0,104,38
19510202,23,96,0
19510203,38,62,38
19510204,214,104,20
19510205,30,32,0
19510206,185,44,4
19510207,7,68,30
19510208,48,154,74
19510209,14,48,14
19510210,26,4,-26
19510211,0,64,-34
19510212,0,62,8
19510213,0,64,30
19510214,0,60,8
19510215,0,104,-16
19510216,19,48,-14
19510217,88,126,30
19510218,117,110,88
19510219,22,100,60
19510220,131,120,58
19510221,17,76,30
19510222,30,90,36
19510223,280,40,10
19510224,51,70,32
19510225,66,30,0
19510226,0,72,14
19510227,11,112,42
19510228,0,132,14
19510301,0,136,6
19510302,0,158,-22
19510303,0,160,0
19510304,0,64,0
19510305,0,124,-12
19510306,37,114,-6
19510307,24,60,-12
19510308,87,36,0
19510309,0,72,20
19510310,513,52,10
19510311,20,94,34
19510312,52,100,30
19510313,293,100,32
19510314,228,106,50
19510315,72,150,46
19510316,81,164,94
19510317,45,162,110
19510318,184,126,70
19510319,33,144,84
19510320,0,164,100
19510321,0,210,100
19510322,0,234,70
19510323,0,216,68
19510324,0,138,74
19510325,0,140,30
19510326,0,168,30
19510327,0,192,50
19510328,0,130,92
19510329,3,122,40
19510330,0,84,46
19510331,0,140,16
19510401,0,120,26
19510402,0,116,60
19510403,0,164,14
19510404,0,166,42
19510405,0,226,80
19510406,0,190,98
19510407,6,134,100
19510408,0,142,50
19510409,12,114,60
19510410,0,120,30
19510411,0,126,20
19510412,0,190,8
19510413,0,214,34
19510414,0,234,44
19510415,0,238,70
19510416,0,250,84
19510417,0,172,110
19510418,6,195,102
19510419,247,180,116
19510420,212,172,102
19510421,0,152,86
19510422,10,176,76
19510423,0,194,64
19510424,0,204,122
19510425,0,180,110
19510426,48,190,100
19510427,0,194,100
19510428,0,184,70
19510429,0,186,40
19510430,0,184,50
19510501,0,154,50
19510502,0,154,60
19510503,23,140,54
19510504,33,144,64
19510505,168,118,66
19510506,103,126,60
19510507,66,102,64
19510508,0,122,80
19510509,0,96,30
19510510,0,146,8
19510511,0,150,20
19510512,0,162,50
19510513,0,200,40
19510514,0,202,60
19510515,0,224,54
19510516,0,234,80
19510517,0,220,84
19510518,0,168,84
19510519,6,180,64
19510520,46,162,90
19510521,98,182,94
19510522,0,220,100
19510523,25,242,114
19510524,22,176,134
19510525,6,186,74
19510526,110,142,80
19510527,4,166,78
19510528,0,172,82
19510529,0,184,80
19510530,21,162,84
19510531,0,154,90
19510601,0,226,80
19510602,0,240,94
19510603,31,214,126
19510604,8,222,120
19510605,0,224,116
19510606,254,224,118
19510607,145,180,120
19510608,30,194,104
19510609,0,220,102
19510610,0,236,138
19510611,0,278,140
19510612,0,270,148
