Date,Precipitation,TMax,TMin
19080101,0,-164,-383
19080102,0,-145,-324
19080103,30,-140,-325
19080104,0,-196,-325
19080105,0,-156,-380
19080106,10,-137,-184
19080107,0,-136,-192
19080108,0,-161,-227
19080109,0,-171,-315
19080110,0,-231,-357
19080111,0,-173,-243
19080112,30,-173,-192
19080115,0,-51,-115
19080116,7,-27,-62
19080117,0,-24,-130
19080118,0,-44,-82
19080119,8,-34,-144
19080120,43,-77,-252
19080121,0,-63,-190
19080122,12,-69,-210
19080123,37,-21,-132
19080124,0,9,-45
19080125,0,-3,-85
19080126,20,-33,-98
19080127,1,-16,-50
19080128,10,-41,-72
19080129,0,-61,-130
19080130,18,-113,-282
19080131,0,-117,-215
19080201,6,-140,-368
19080202,0,-141,-312
19080203,4,-36,-148
19080204,0,-36,-127
19080205,4,-1,-165
19080207,0,-81,-162
19080208,1,-156,-342
19080209,0,-188,-350
19080210,4,-166,-410
19080211,8,-114,-175
19080212,0,-146,-350
19080213,0,-98,-365
19080214,0,-84,-310
19080215,5,-66,-315
19080217,4,-96,-225
19080218,20,-51,-205
19080219,35,-41,-70
19080220,60,-56,-75
19080221,17,-11,-65
19080222,2,-44,-103
19080223,0,-66,-120
19080224,1,-66,-130
19080225,3,-81,-170
19080226,2,-126,-192
19080227,2,-116,-222
19080228,1,-56,-145
19080229,3,-56,-80
19080301,0,-26,-65
19080302,15,-53,-85
19080304,0,-63,-114
19080305,13,-36,-220
19080306,1,-11,-55
19080307,2,-26,-55
19080308,5,-31,-75
19080309,1,-61,-198
19080310,0,-161,-380
19080311,0,-103,-370
19080312,0,-103,-350
19080313,3,-66,-315
19080314,7,-51,-161
19080315,4,-91,-350
19080316,1,-91,-315
19080317,8,-68,-194
19080318,2,-23,-235
19080319,0,34,-125
19080320,0,11,-54
19080321,0,-6,-115
19080322,0,-10,-45
19080323,0,-13,-42
19080324,0,-6,-80
19080325,3,-1,-105
19080326,0,-1,-115
19080327,0,34,-105
19080328,0,-6,-125
19080329,0,9,-80
19080330,1,38,-95
19080331,0,49,-14
19080401,0,39,-60
19080402,5,44,-7
19080403,9,10,-20
19080404,0,29,-20
19080405,0,42,-20
19080406,9,19,-25
19080407,0,19,-140
19080408,0,70,-30
19080409,0,44,-22
19080410,0,37,-78
19080411,0,26,-40
19080412,0,45,-115
19080413,0,70,-5
19080414,0,60,-20
19080415,0,67,-20
19080416,0,70,25
19080417,0,34,-24
19080418,0,-6,-70
19080419,0,-31,-130
19080420,82,-58,-93
19080421,5,-11,-100
19080422,0,23,-105
19080424,17,31,-100
19080425,0,101,-20
19080426,21,100,-76
19080427,109,42,9
19080428,10,39,-18
19080429,0,52,-55
19080430,0,60,-80
19080502,2,56,-55
19080503,0,10,-54
19080504,33,-8,-50
19080505,0,-1,-50
19080506,0,9,-65
19080508,0,44,-35
19080509,0,43,-18
19080510,0,34,-75
19080511,12,13,-95
19080512,18,15,-70
19080513,0,65,-35
19080514,0,112,-65
19080515,0,135,-60
19080516,0,110,-50
19080517,0,78,-20
19080518,0,70,2
19080520,0,118,-20
19080521,0,130,-18
19080522,42,160,-21
19080523,23,125,40
19080524,0,100,35
19080525,0,150,0
19080526,0,155,-15
19080527,0,156,80
19080528,0,148,17
19080529,0,150,35
19080530,0,155,25
19080531,0,175,50
19080601,0,93,33
19080602,0,41,2
19080603,3,85,8
19080604,19,45,4
19080605,25,75,-18
19080606,0,90,-22
19080607,0,107,4
19080608,0,115,30
19080609,0,154,32
19080610,7,185,0
19080611,28,215,27
19080612,0,219,64
19080613,5,190,110
19080614,13,195,98
19080615,80,140,80
19080616,5,188,48
19080617,48,178,72
19080618,12,190,60
19080619,0,152,88
19080620,293,125,43
19080621,11,130,3
19080622,0,165,20
19080623,0,255,50
19080624,81,205,50
19080625,22,167,96
19080626,0,155,76
19080627,0,147,50
19080628,7,165,27
19080629,0,105,30
19080630,0,126,15
19080701,0,140,44
19080702,0,125,13
19080703,52,70,25
19080704,4,85,25
19080705,0,174,17
19080706,0,125,28
19080707,0,210,45
19080708,0,180,67
19080709,0,175,60
19080710,0,170,24
19080711,0,195,40
19080712,32,190,20
19080713,162,194,72
19080714,0,205,80
19080715,25,180,52
19080716,0,220,105
19080717,18,190,120
19080718,0,235,110
19080719,103,194,110
19080720,0,203,120
19080721,34,190,75
19080722,0,172,67
