Date,Precipitation,TMax,TMin
19010101,46,43,-78
19010102,5,-75,-129
19010103,4,-70,-111
19010104,0,-92,-134
19010105,20,-98,-135
19010106,42,-72,-114
19010107,0,-49,-107
19010108,0,-56,-102
19010109,0,-87,-164
19010110,0,-72,-168
19010111,7,-80,-130
19010112,0,-38,-98
19010113,0,-20,-64
19010114,0,-8,-84
19010115,0,-20,-130
19010116,0,-6,-74
19010117,0,-30,-108
19010118,0,-30,-100
19010119,0,1,-94
19010120,0,20,-48
19010121,62,62,-52
19010122,0,71,24
19010123,0,90,-11
19010124,0,58,-16
19010125,5,51,-2
19010126,40,77,18
19010127,0,42,-5
19010128,34,72,1
19010129,346,52,-1
19010130,44,16,-10
19010131,45,18,-41
19010201,0,2,-32
19010202,40,73,-40
19010203,1,61,-1
19010204,0,58,-20
19010205,11,71,-1
19010206,8,91,-7
19010207,10,70,0
19010208,64,61,19
19010209,4,30,-1
19010210,0,50,-21
19010211,0,35,-10
19010212,0,2,-52
19010213,0,-20,-69
19010214,0,-25,-87
19010215,0,-38,-108
19010216,0,-40,-119
19010217,1,-28,-127
19010218,0,-18,-122
19010219,8,-24,-81
19010220,3,-20,-62
19010221,0,-26,-97
19010222,0,-10,-70
19010223,0,13,-103
19010224,0,50,-70
19010225,0,50,-38
19010226,0,45,-40
19010227,0,49,-41
19010228,0,88,-30
19010301,0,91,-19
19010302,0,130,20
19010303,200,118,21
19010304,120,78,32
19010305,71,51,34
19010306,7,94,16
19010307,36,70,9
19010308,62,117,20
19010309,65,90,50
19010310,0,91,39
19010311,33,153,68
19010312,0,137,44
19010313,31,117,65
19010314,0,142,45
19010315,0,160,30
19010316,0,173,68
19010317,0,160,40
19010318,0,175,49
19010319,0,192,92
19010320,12,161,111
19010321,27,176,75
19010322,0,80,8
19010323,0,32,-10
19010324,17,59,-5
19010325,0,60,-1
19010326,47,96,-11
19010327,4,68,0
19010328,28,71,-5
19010329,12,51,-11
19010330,0,75,-28
19010331,0,138,2
19010401,0,188,43
19010402,0,181,62
19010403,0,185,60
19010404,0,230,90
19010405,76,161,96
19010406,0,129,62
19010407,5,160,30
19010408,0,201,66
19010409,0,237,100
19010410,132,268,114
19010411,0,178,60
19010412,92,182,79
19010413,33,133,59
19010414,0,121,50
19010415,0,160,40
19010416,76,191,65
19010417,25,151,51
19010418,23,92,50
19010419,0,106,40
19010420,9,130,45
19010421,0,122,58
19010422,0,121,31
19010423,0,133,42
19010424,0,120,51
19010425,4,160,79
19010426,2,170,79
19010427,0,210,100
19010428,7,224,90
19010429,0,210,76
19010430,81,200,82
19010501,0,141,78
19010502,0,151,88
19010503,0,179,97
19010504,6,173,87
19010505,0,161,102
19010506,0,220,59
19010507,32,221,94
19010508,0,204,110
19010509,0,239,89
19010510,0,239,120
19010511,2,240,140
19010512,0,220,140
19010513,0,200,115
19010514,0,228,99
19010515,32,210,79
19010516,0,220,71
19010517,1,212,89
19010518,0,232,113
19010519,0,212,123
19010520,0,241,102
19010521,0,214,130
19010522,0,206,120
19010523,0,215,120
19010524,0,251,141
19010525,290,270,156
19010526,75,235,149
19010527,4,255,142
19010528,10,251,140
19010529,2,241,140
19010530,22,260,141
19010531,0,273,133
19010601,0,290,158
19010602,0,290,182
19010603,7,300,172
19010604,0,270,161
19010605,0,229,160
19010606,0,245,162
19010607,0,258,179
19010608,0,258,169
19010609,0,280,139
19010610,0,290,157
19010611,12,258,188
19010612,0,260,175
19010613,8,285,139
19010614,0,260,160
19010615,0,302,186
19010616,75,275,140
19010617,0,196,109
19010618,0,217,108
19010619,0,230,133
19010620,0,248,145
19010621,95,168,121
19010622,0,253,141
19010623,46,261,172
19010624,0,252,175
