Date,Precipitation,TMax,TMin
19010101,22,75,-10
19010102,25,0,-40
19010103,0,-30,-70
19010104,0,-45,-115
19010105,0,-55,-135
19010106,0,-80,-140
19010107,0,-45,-120
19010108,0,-20,-115
19010109,0,10,-70
19010110,0,10,-60
19010111,0,47,-35
19010112,0,60,0
19010113,0,10,-30
19010114,0,-5,-60
19010115,0,-5,-90
19010116,0,-20,-70
19010117,0,-10,-110
19010118,0,5,-90
19010119,0,35,-65
19010120,32,50,-25
19010121,60,60,10
19010122,0,60,20
19010123,0,65,25
19010124,0,65,15
19010125,5,85,20
19010126,35,60,15
19010127,60,85,30
19010128,110,95,25
19010129,61,80,-20
19010130,4,20,-30
19010131,0,18,-65
19010201,144,20,-44
19010202,6,15,-42
19010203,0,20,-60
19010204,35,45,-15
19010205,20,60,-15
19010206,30,25,-5
19010207,0,15,-20
19010208,7,0,-35
19010209,0,-5,-50
19010210,2,20,-75
19010211,2,25,-25
19010212,0,-15,-110
19010213,6,5,-70
19010214,1,-30,-100
19010215,0,-60,-155
19010216,30,-45,-160
19010217,20,-5,-60
19010218,31,-30,-100
19010219,6,-25,-120
19010220,0,-40,-108
19010221,0,-60,-165
19010222,0,-35,-170
19010223,0,0,-140
19010224,0,25,-40
19010225,0,50,-20
19010226,0,70,-15
19010227,0,88,-24
19010228,6,110,20
19010301,6,90,30
19010302,15,130,32
19010303,45,100,40
19010304,20,75,25
19010305,20,95,25
19010306,20,100,20
19010307,1,90,20
19010308,0,95,-5
19010309,0,65,-20
19010310,15,60,15
19010311,7,60,10
19010312,60,40,0
19010313,1,60,5
19010314,0,115,-5
19010315,6,105,20
19010316,40,90,30
19010317,1,120,40
19010318,0,125,40
19010319,0,110,30
19010320,290,80,50
19010321,25,65,0
19010322,3,25,-15
19010323,0,20,-25
19010324,1,20,-20
19010325,1,70,-35
19010326,0,35,-25
19010327,7,28,-55
19010328,0,15,-25
19010329,2,25,-45
19010330,0,120,-40
19010331,0,145,45
19010401,77,133,72
19010402,0,155,55
19010403,0,175,75
19010404,30,185,75
19010405,230,155,50
19010406,13,140,40
19010407,145,155,115
19010408,60,170,115
19010409,184,130,90
19010410,105,115,65
19010411,55,155,50
19010412,35,124,50
19010413,30,85,30
19010414,55,115,30
19010415,34,150,75
19010416,44,110,20
19010417,8,85,25
19010418,0,95,2
19010419,0,130,-5
19010420,0,185,20
19010421,0,205,45
19010422,0,205,65
19010423,0,190,55
19010424,0,175,75
19010425,0,190,55
19010426,35,175,55
19010427,20,175,70
19010428,10,140,40
19010429,85,165,40
19010430,10,125,45
19010501,0,150,40
19010502,50,185,25
19010503,19,145,70
19010504,0,185,55
19010505,0,200,50
19010506,75,180,70
19010507,25,155,65
19010508,40,136,66
19010509,1,150,50
19010510,6,140,50
19010511,3,120,70
19010512,0,185,85
19010513,0,240,75
19010514,0,236,75
19010515,0,225,95
19010516,5,155,85
19010517,0,165,74
19010518,0,165,65
19010519,0,205,45
19010520,0,225,65
19010521,0,235,75
19010522,0,230,85
19010523,0,220,80
19010524,0,226,75
19010525,0,220,85
19010526,5,245,115
19010527,0,235,100
19010528,3,270,105
19010529,0,285,130
19010530,3,270,135
19010531,0,308,150
19010601,0,320,160
19010602,125,300,175
19010603,0,235,150
19010604,0,255,150
19010605,0,267,125
19010606,0,266,115
19010607,0,255,135
19010608,149,265,115
19010609,292,230,140
19010610,72,255,130
19010611,0,220,145
19010612,0,215,106
19010613,5,165,100
19010614,217,214,70
19010615,155,150,104
19010616,44,165,85
19010617,20,168,95
19010618,30,135,60
19010619,0,145,60
19010620,0,220,70
19010621,0,250,95
19010622,0,270,115
19010623,124,295,130
19010624,95,205,155
19010625,0,220,130
19010626,0,220,83
19010627,0,235,95
19010628,40,275,100
19010629,0,275,160
19010630,124,285,160
19010701,87,230,150
19010702,116,230,130
19010703,0,215,100
19010704,0,205,140
19010705,0,250,135
19010706,15,225,140
19010707,0,265,130
19010708,0,270,125
19010709,0,295,130
19010710,0,270,145
19010711,0,275,145
19010712,0,280,130
19010713,0,300,142
19010714,0,290,160
19010715,0,270,160
19010716,0,270,145
19010717,0,285,125
19010718,0,295,130
19010719,0,300,150
