Date,Precipitation,TMax,TMin
19520113,64,51,5
19520114,109,16,-6
19520123,10,20,-68
19520203,79,78,8
19520204,71,25,-4
19520205,13,34,-25
19520210,25,8,-12
19520216,76,90,25
19520218,99,20,-27
19520228,13,34,-22
19520229,10,-6,-68
19520307,89,10,-46
19520403,76,190,32
19520404,89,64,-4
19520408,41,103,34
19520510,10,193,111
19520514,13,202,116
19520517,150,130,60
19520518,36,131,44
19520605,86,192,120
19520617,13,296,182
19520628,8,213,126
19520718,10,292,173
19521004,239,230,106
19521006,13,156,75
19521009,140,156,80
19521015,13,232,75
19521018,211,150,88
19521019,15,100,55
19521102,94,111,60
19521113,279,29,-15
19521116,10,86,34
19521119,13,65,29
19521120,10,49,25
19521123,160,106,41
19521124,99,75,35
19521127,10,136,44
19521202,46,46,-6
19521203,53,25,-12
19521204,99,30,2
19521205,30,18,-40
19521207,25,0,-37
19521208,23,-12,-50
19521215,10,55,-37
19521216,221,88,27
19521221,5,66,37
19521222,15,55,0
19521223,15,35,6
19521224,89,37,-4
19521227,13,37,5
19530102,23,131,10
19530104,56,73,24
19530107,61,48,18
19530108,71,50,-27
19530110,8,-6,-34
19530111,8,6,-32
19530112,10,0,-51
19530115,66,-12,-65
19530209,76,6,-69
19530212,25,25,-81
19530214,15,16,-20
19530217,79,-16,-70
19530226,13,20,-37
19530227,10,18,-32
19530404,13,133,50
19530416,119,111,50
19530425,8,193,65
19530426,15,212,40
19530428,15,197,126
19530506,15,172,86
19530509,99,153,74
19530513,89,160,83
19530519,79,183,121
19530522,13,216,110
19530529,239,223,108
19530610,13,307,155
19530613,10,263,135
19530615,315,267,156
19531009,160,130,64
19531010,56,96,51
19531012,76,123,61
19531101,5,20,-25
19531130,10,96,13
19531216,13,-10,-46
19531217,15,-22,-55
19531223,61,10,-32
19531224,15,-4,-53
19531225,13,-2,-75
19540101,46,8,-39
19540107,10,-37,-106
19540109,23,-45,-86
19540111,13,-18,-110
19540124,10,-66,-136
19540126,13,-100,-190
19540127,10,-106,-190
19540130,41,-60,-88
19540202,89,-120,-148
19540207,56,-74,-123
19540219,25,-103,-140
19540221,10,-85,-153
19540222,130,-65,-111
19540223,180,-40,-90
19540224,36,-34,-86
19540307,41,32,-2
19540309,13,8,-13
19540403,79,146,44
19540410,25,83,18
19540412,10,45,-3
19540418,23,200,61
19540423,170,106,65
19540428,36,118,44
19540511,23,203,121
19540512,99,222,106
19540513,74,193,96
19540517,13,205,83
19540519,269,203,113
19540520,61,207,111
19540521,122,227,110
19540703,51,223,162
19540709,259,266,153
19540717,76,225,148
19540829,15,253,190
19540830,10,246,200
19541028,51,100,75
19541108,46,106,88
19541118,36,27,-6
19541123,30,8,-32
19541127,5,-17,-40
19541201,13,56,27
19541215,13,85,49
19541218,8,35,-1
19541230,109,35,4
19550106,13,-22,-65
19550119,94,46,-6
19550124,13,-20,-54
19550208,79,44,6
19550209,13,32,0
19550214,41,4,-18
19550219,10,153,22
19550221,10,86,17
19550302,51,-25,-73
