Date,Precipitation,TMax,TMin
19010101,0,-70,-128
19010102,0,-80,-148
19010103,13,-80,-130
19010104,4,-97,-118
19010105,0,-98,-145
19010106,4,-90,-154
19010107,0,-36,-153
19010108,0,-60,-115
19010109,1,-75,-112
19010110,2,-53,-128
19010111,21,-70,-86
19010112,2,-43,-96
19010113,0,-19,-78
19010114,0,-25,-62
19010115,0,-22,-90
19010116,0,-90,-139
19010117,0,-33,-139
19010118,0,-2,-109
19010119,0,-39,-102
19010120,0,67,-110
19010121,32,70,-79
19010122,0,78,33
19010123,0,80,47
19010124,0,47,-36
19010125,0,80,-9
19010126,0,88,-16
19010127,133,130,18
19010128,16,100,10
19010129,3,37,4
19010130,0,23,-24
19010131,0,20,-32
19010201,0,-1,-59
19010202,0,24,-32
19010203,0,37,-11
19010204,0,20,-42
19010205,0,65,-30
19010206,0,52,-1
19010207,122,39,-8
19010208,42,17,-9
19010209,0,3,-23
19010210,2,22,-20
19010211,8,11,-41
19010212,0,-30,-89
19010213,0,-30,-118
19010214,0,-52,-112
19010215,0,-70,-142
19010216,28,-52,-130
19010217,71,-43,-90
19010218,4,-58,-94
19010219,14,-59,-126
19010220,21,-50,-101
19010221,0,-50,-92
19010222,0,-28,-149
19010223,0,0,-170
19010224,2,22,-82
19010225,0,41,-37
19010226,0,52,6
19010227,0,29,-24
19010228,0,22,-28
19010301,0,42,-19
19010302,10,42,-2
19010303,74,47,9
19010304,72,60,16
19010305,52,87,30
19010306,0,90,25
19010307,224,30,6
19010308,8,63,0
19010309,0,53,-11
19010310,0,59,0
19010311,0,91,22
19010312,0,88,52
19010313,99,112,18
19010314,3,119,56
19010315,0,146,0
19010316,14,117,54
19010317,1,112,3
19010318,0,151,16
19010319,0,142,35
19010320,3,150,89
19010321,0,114,47
19010322,0,52,-17
19010323,0,8,-25
19010324,0,27,-22
19010325,0,45,-20
19010326,36,70,-11
19010327,3,40,-28
19010328,0,28,-40
19010329,0,30,-20
19010330,0,70,-44
19010331,0,139,-20
19010401,0,199,49
19010402,3,160,70
19010403,0,179,40
19010404,18,210,59
19010405,0,160,72
19010406,22,128,50
19010407,10,180,70
19010408,0,190,84
19010409,0,243,84
19010410,2,244,82
19010411,0,170,70
19010412,33,197,49
19010413,295,118,32
19010414,4,110,24
19010415,75,170,58
19010416,23,108,64
19010417,33,111,53
19010418,6,100,22
19010419,0,98,21
19010420,8,106,36
19010421,0,121,42
19010422,0,120,48
19010423,0,113,26
19010424,0,149,70
19010425,0,160,64
19010426,0,110,28
19010427,0,201,63
19010428,0,211,87
19010429,41,178,92
19010430,72,171,77
19010501,17,145,87
19010502,18,161,83
19010503,6,164,98
19010504,0,189,92
19010505,0,144,89
19010506,0,190,42
19010507,3,190,78
19010508,11,191,86
19010509,0,211,60
19010510,1,216,69
19010511,24,220,118
19010512,0,210,131
19010513,0,199,90
19010514,0,200,78
19010515,18,200,108
19010516,0,200,115
19010517,75,210,119
19010518,0,170,118
19010519,0,190,86
19010520,3,211,98
19010521,0,179,106
19010522,0,190,92
19010523,0,196,86
19010524,0,211,89
19010525,3,230,135
19010526,3,233,153
19010527,0,223,158
19010528,1,232,159
19010529,0,253,139
19010530,0,259,146
19010531,0,278,147
19010601,0,291,153
19010602,0,298,162
19010603,1,290,169
19010604,0,241,180
19010605,0,221,141
19010606,0,251,158
19010607,0,250,170
19010608,0,241,140
19010609,3,267,128
19010610,3,241,178
19010611,0,266,176
19010612,0,238,158
19010613,2,285,148
19010614,12,200,116
19010615,107,242,135
19010616,6,170,112
19010617,9,180,93
19010618,0,176,112
19010619,21,191,102
19010620,9,225,99
19010621,63,180,125
19010622,0,231,137
19010623,0,250,157
19010624,0,276,179
19010625,0,229,170
19010626,0,229,152
19010627,0,230,148
19010628,0,239,147
19010629,0,251,118
19010630,0,273,139
19010701,181,270,180
19010702,3,222,151
19010703,46,176,148
19010704,0,225,142
19010705,4,229,155
19010706,0,210,149
19010707,0,240,148
19010708,0,260,148
19010709,11,267,158
19010710,1,240,163
19010711,25,210,161
19010712,0,259,168
19010713,0,280,180
19010714,0,298,187
19010715,0,296,172
19010716,0,241,186
19010717,0,257,171
19010718,35,268,160
19010719,1,262,151
19010720,0,290,161
19010721,0,286,174
19010722,0,291,180
19010723,28,271,165
19010724,5,226,168
19010725,0,273,122
19010726,6,258,183
19010727,0,263,168
19010728,0,291,163
19010729,0,319,181
19010730,5,297,210
19010731,0,281,201
19010801,3,320,192
19010802,1,270,188
19010803,27,212,183
19010804,0,238,156
19010805,0,270,146
19010806,0,240,179
19010807,153,191,154
19010808,0,213,150
19010809,0,252,180
19010810,0,271,158
19010811,0,279,160
19010812,0,280,150
19010813,33,255,161
19010814,0,258,178
19010815,2,260,167
19010816,46,215,148
19010817,30,224,158
19010818,4,251,166
19010819,0,276,157
19010820,33,249,160
19010821,0,206,150
19010822,0,228,146
19010823,0,244,152
19010824,0,260,154
19010825,0,222,157
19010826,56,280,132
19010827,2,195,124
19010828,23,227,100
19010829,7,179,120
19010830,0,180,119
19010831,0,247,108
19010901,12,265,120
19010902,0,208,132
19010903,0,190,116
19010904,255,144,100
19010905,5,111,90
19010906,0,157,94
19010907,0,152,98
19010908,0,142,80
19010909,0,165,110
19010910,18,156,80
19010911,9,138,106
19010912,82,138,112
19010913,270,160,108
19010914,59,171,122
19010915,0,178,100
19010916,267,143,113
19010917,0,190,114
19010918,2,220,102
19010919,0,183,120
19010920,0,189,118
19010921,0,220,111
19010922,0,232,138
19010923,0,237,130
19010924,0,232,132
19010925,0,220,118
19010926,0,195,109
19010927,0,209,95
19010928,0,210,102
19010929,0,218,91
19010930,0,222,85
19011001,0,208,90
19011002,0,220,100
19011003,0,228,122
19011004,0,230,108
19011005,0,210,101
19011006,9,190,112
19011007,0,132,84
19011008,8,128,42
19011009,120,150,44
19011010,113,122,80
19011011,7,124,77
19011012,45,108,72
19011013,0,122,72
19011014,0,130,70
19011015,0,169,69
19011016,22,154,108
19011017,43,158,91
19011018,0,192,100
19011019,10,144,120
19011020,0,154,124
19011021,0,175,133
19011022,9,133,89
19011023,0,170,100
19011024,15,119,90
19011025,0,118,70
19011026,0,115,60
19011027,0,135,62
19011028,0,120,40
19011029,0,101,37
19011030,0,115,84
19011031,0,112,46
19011101,0,111,4
19011102,0,124,0
19011103,0,80,-13
19011104,0,62,-21
19011105,0,40,11
19011106,0,60,3
19011107,0,106,-20
19011108,0,116,44
19011109,38,88,30
19011110,1,56,-10
19011111,2,101,22
19011112,0,112,29
19011113,0,60,-18
19011114,19,100,-16
19011115,77,84,42
19011116,57,72,22
19011117,0,40,-2
19011118,0,20,-36
19011119,88,65,-9
19011120,3,90,54
19011121,0,118,76
19011122,2,120,58
19011123,0,102,0
19011124,0,16,-20
19011125,0,10,-58
19011126,0,6,-48
19011127,0,15,-28
19011128,2,29,-19
19011129,40,28,-22
19011130,28,50,-23
19011201,20,59,24
19011202,1,66,20
19011203,0,71,38
19011204,1,68,22
19011205,0,31,-28
19011206,0,30,-51
19011207,17,21,-42
19011208,0,115,10
19011209,75,123,30
19011210,5,58,18
19011211,2,47,10
19011212,0,50,-10
19011213,0,52,-14
19011214,0,57,24
19011215,0,61,-9
19011216,6,49,-15
19011217,32,47,-2
19011218,3,108,14
19011219,0,86,-8
19011220,0,108,44
19011221,3,106,5
19011222,76,80,17
19011223,0,83,30
19011224,0,50,19
19011225,0,48,12
19011226,77,48,13
19011227,0,68,22
19011228,0,48,-17
19011229,3,29,-28
19011230,16,44,7
19011231,0,134,-2
19020101,0,75,-3
19020102,0,22,-7
19020103,0,95,0
