Date,Precipitation,TMax,TMin
19160401,0,80,-40
19160402,0,100,-50
19160403,0,100,-40
19160404,0,90,-10
19160405,3,50,-10
19160406,0,30,-30
19160407,0,30,-80
19160408,7,30,-70
19160409,0,30,-6
19160410,0,60,-40
19160411,15,60,-70
19160412,7,30,-14
19160413,32,30,-20
19160414,18,40,5
19160415,0,60,5
19160416,0,50,12
19160417,0,40,10
19160418,24,16,-10
19160419,90,10,-35
19160420,44,10,-22
19160421,0,20,-4
19160422,91,70,12
19160423,128,30,10
19160424,52,100,10
19160425,0,100,0
19160426,0,120,36
19160427,0,142,30
19160428,0,120,0
19160429,0,150,-10
19160430,0,140,0
19160501,9,100,12
19160502,0,20,-10
19160503,100,120,-50
19160504,15,80,10
19160505,65,70,40
19160506,0,70,30
19160507,12,130,40
19160508,31,180,50
19160509,62,160,80
19160510,238,110,10
19160511,0,40,0
19160512,0,140,-30
19160513,56,90,-50
19160514,0,100,30
19160515,0,70,30
19160516,0,100,50
19160517,4,100,0
19160518,0,90,40
19160519,0,100,40
19160520,9,120,20
19160521,0,150,50
19160522,37,130,40
19160523,0,110,50
19160524,0,120,50
19160525,172,150,50
19160526,0,170,60
19160527,0,180,40
19160528,0,170,80
19160529,0,180,30
19160530,0,180,60
19160531,30,160,80
19160601,0,140,80
19160602,105,120,66
19160603,0,110,60
19160604,0,130,30
19160605,0,140,60
19160606,0,140,60
19160607,102,150,80
19160608,16,140,86
19160609,64,170,80
19160610,10,120,70
19160611,38,140,60
19160612,87,150,90
19160613,10,98,40
19160614,0,130,30
19160615,12,100,30
19160616,0,130,40
19160617,0,140,50
19160618,5,180,40
19160619,0,140,80
19160620,157,130,20
19160621,0,170,78
19160622,0,190,70
19160623,0,220,90
19160624,0,240,110
19160625,0,240,90
19160626,0,250,70
19160627,0,240,90
19160628,0,250,100
19160629,26,194,130
19160630,44,210,120
19160701,57,220,130
19160702,160,190,130
19160703,34,210,120
19160704,0,210,100
19160705,7,220,100
19160706,215,200,110
19160707,84,170,140
19160708,0,190,130
19160709,86,210,70
19160710,3,200,130
19160711,0,220,60
19160712,0,210,70
19160713,0,220,110
19160714,0,220,60
19160715,114,190,90
19160716,100,150,100
19160717,0,210,113
19160718,0,200,70
19160719,0,210,110
19160720,0,240,80
19160721,0,240,140
19160722,0,240,70
19160723,0,230,70
19160724,0,250,70
19160725,0,260,90
19160726,0,280,110
19160727,0,270,120
19160728,390,270,120
19160729,0,210,130
19160730,0,200,110
19160731,0,190,70
19160801,0,180,60
19160802,0,210,100
19160803,0,150,50
19160804,0,160,80
19160805,0,170,80
19160806,0,200,60
19160807,0,180,50
19160808,0,160,70
19160809,0,210,20
19160810,0,170,80
19160811,30,180,30
19160812,0,190,80
19160813,0,180,5
19160814,0,210,20
19160815,0,210,30
19160816,0,210,30
19160817,0,210,110
19160818,2,150,100
19160819,0,180,100
19160820,52,160,80
19160821,0,150,60
19160822,0,170,10
19160823,0,170,10
19160824,20,190,50
19160825,34,140,60
19160826,0,130,70
19160827,0,140,40
19160828,0,180,50
19160829,0,180,50
19160830,44,160,80
19160831,13,120,95
19160901,56,150,100
19160902,0,160,70
19160903,0,160,30
19160904,0,160,60
19160905,0,130,60
19160906,0,180,90
19160907,0,200,74
19160908,0,160,50
19160909,0,180,83
19160910,0,150,5
19160911,15,160,0
19160912,13,130,70
19160913,0,130,44
19160914,0,120,44
19160915,14,100,-14
19160916,0,100,-14
19160917,0,110,-50
19160918,118,70,30
19160919,0,100,60
19160920,0,110,23
19160921,0,80,-20
19160922,0,70,-40
19160923,0,120,50
19160924,0,160,70
19160925,0,160,40
19160926,0,100,0
19160927,0,90,-50
19160928,0,85,-30
19160929,0,70,-20
19160930,0,50,-40
19161001,0,50,-70
19161002,0,50,-60
19161003,0,60,-90
19161004,0,60,-20
19161005,0,50,-30
19161006,97,50,-50
19161007,165,30,10
19161008,89,20,-5
19161009,59,50,-3
19161010,40,105,10
19161011,0,90,30
19161012,0,70,-30
19161013,0,90,20
19161014,177,70,-40
19161015,85,110,20
19161016,0,60,0
19161017,0,20,-30
19161018,0,15,-70
19161019,0,10,-110
19161020,0,35,-90
19161021,0,-10,-90
19161022,0,0,-50
19161023,0,5,-110
19161024,0,30,-6
19161025,20,20,10
19161026,30,50,10
19161027,52,45,10
19161028,16,50,20
19161029,18,55,20
19161030,151,60,30
19161031,141,80,50
19161101,17,65,50
19161102,23,70,30
19161103,0,30,5
19161104,72,65,3
19161105,25,85,50
19161106,17,90,50
19161107,42,80,10
19161108,165,65,30
19161109,16,80,60
19161110,0,70,40
19161111,50,90,50
19161112,10,70,25
19161113,14,40,0
19161114,0,10,-30
19161115,0,-10,-90
19161116,0,-50,-110
19161117,0,-20,-90
19161118,4,-20,-32
19161119,0,0,-32
19161120,19,-10,-30
19161121,19,0,-30
19161122,100,5,-10
19161123,120,10,-20
19161124,0,60,-50
19161125,31,70,20
19161126,104,60,30
19161127,0,40,-10
19161128,18,20,-70
19161129,28,60,-14
19161130,39,60,-10
19161201,1,50,10
19161202,0,40,10
19161203,11,30,0
19161204,45,10,-6
19161205,4,2,-30
19161206,0,30,-30
19161207,0,30,0
19161208,41,10,-10
19161209,34,15,0
19161210,53,10,-10
19161211,42,10,-10
19161212,37,10,0
19161213,46,20,0
19161214,30,10,-10
19161215,13,20,-60
19161216,0,-30,-120
19161217,0,-110,-180
19161218,0,-90,-130
19161219,0,-60,-92
19161220,30,-50,-70
19161221,4,-30,-60
19161222,0,-10,-40
19161223,50,-10,-50
19161224,9,-40,-80
19161225,0,-80,-190
19161226,0,-110,-210
