Date,Precipitation,TMax,TMin
17500306,0,315,123
17500307,2,260,191
17500308,0,243,176
17500309,0,261,169
17500310,0,264,119
17500311,4,241,166
17500312,76,242,159
17500316,3,226,174
17500324,130,272,186
17500325,102,267,168
17500326,0,301,149
17500501,0,229,136
17500505,250,197,122
17500506,276,211,141
17500507,306,225,149
17500508,0,231,63
17500514,0,241,84
17500515,0,222,88
17500521,84,161,135
17500522,14,183,118
17500523,18,202,125
17500527,0,186,41
17500528,0,198,88
17500529,4,202,79
17500530,0,214,75
17500709,0,142,71
17500710,0,164,18
17500716,0,138,13
17500717,0,121,-12
17500718,0,132,-24
17500722,4,150,-33
17500723,0,106,-43
17500727,3,180,32
17500728,5,182,8
17500802,2,129,80
17500810,68,156,36
17500815,0,108,-23
17500816,2,79,2
17500820,0,136,49
17500821,0,122,16
17500822,0,166,-61
17500823,0,173,-48
17500828,94,132,79
17500829,0,106,-12
17500830,0,149,-46
17500831,0,150,-62
17500904,0,161,48
17500906,136,157,52
17500911,0,142,-2
17500912,51,150,92
17500913,104,148,109
19650101,0,259,161
19650102,0,276,109
19650103,0,281,120
19650104,0,243,109
19650105,0,276,156
19650106,0,283,115
19650107,74,248,109
19650108,0,242,53
19650109,0,289,94
19650110,0,291,131
19650111,0,325,164
19650112,0,287,45
19650113,0,283,140
19650114,0,261,106
19650115,0,264,126
19650116,0,293,152
19650117,0,289,100
19650118,0,324,106
19650119,0,337,144
19650120,0,333,150
19650121,0,256,139
19650122,0,247,122
19650123,0,200,133
19650124,15,289,148
19650125,10,261,131
19650126,0,300,109
19650127,30,278,132
19650128,43,261,114
19650129,0,300,131
19650130,0,311,165
19650131,71,278,111
19650201,112,222,93
19650202,0,256,109
19650203,0,267,109
19650204,0,300,131
19650205,0,256,137
19650206,0,239,64
19650207,0,267,83
19650208,0,289,117
19650209,185,317,117
19650210,0,289,133
19650211,102,294,111
19650212,0,222,118
19650213,0,241,129
19650214,13,253,131
19650215,0,270,103
19650216,0,306,107
19650217,0,322,139
19650218,0,306,161
19650219,0,306,67
19650220,0,333,96
19650221,0,333,159
19650222,0,333,159
19650223,0,367,173
19650224,46,311,178
19650225,0,278,150
19650226,0,306,122
19650227,0,261,150
19650228,10,261,124
19650301,0,261,107
19650302,0,279,62
19650303,0,333,44
19650304,0,356,95
19650305,0,306,139
19650306,0,317,94
19650307,0,315,94
19650308,0,295,161
19650309,0,234,151
19650310,0,290,161
19650311,0,307,157
19650312,0,312,73
19650313,0,301,140
19650314,0,274,46
19650315,0,268,62
19650316,0,245,107
19650317,0,244,112
19650318,0,261,95
19650319,0,268,40
19650320,0,278,68
19650321,0,267,78
19650322,0,256,117
19650323,0,245,102
19650324,0,262,101
19650325,0,252,90
19650326,0,262,101
19650327,0,273,34
19650328,0,291,39
19650329,0,312,56
19650330,0,295,96
19650331,0,270,80
19650401,0,250,123
19650402,0,256,96
19650403,0,261,112
19650404,0,268,102
19650405,0,267,89
19650406,0,272,150
19650407,51,242,129
19650408,0,207,111
19650409,0,222,113
19650410,0,234,40
19650411,0,229,67
19650412,0,226,62
19650413,76,209,109
19650414,0,217,28
19650415,0,278,11
19650416,0,272,89
19650417,0,278,67
19650418,0,284,111
19650419,0,267,89
19650420,0,250,11
19650421,0,251,78
19650422,0,229,107
19650423,0,217,12
19650424,0,224,-15
19650425,0,194,44
19650426,0,168,100
19650427,0,212,107
19650428,0,206,113
19650429,0,190,129
19650430,0,187,79
19650501,0,224,50
19650502,0,223,41
19650503,0,202,113
19650504,0,191,98
19650505,0,184,109
19650506,0,206,111
19650507,0,211,102
19650508,0,167,114
19650509,0,201,61
19650510,0,206,100
19650511,0,223,57
19650512,0,207,73
19650513,0,229,40
19650514,28,206,84
19650515,0,178,-16
19650516,0,167,-21
19650517,0,211,12
19650518,0,156,-48
19650519,0,174,1
19650520,0,169,-66
19650521,0,191,-60
19650522,0,190,0
19650523,0,196,18
19650524,0,202,-44
19650525,0,173,-9
19650526,0,196,13
19650527,0,196,-28
19650528,0,194,-21
19650529,0,180,13
19650530,0,189,-42
19650531,18,129,24
19650601,13,178,23
19650602,0,179,-43
19650603,71,140,29
19650604,0,191,-38
19650605,0,189,-50
19650606,0,190,17
19650607,0,184,29
19650608,0,228,-16
19650609,0,195,-21
19650610,0,172,-44
19650611,0,172,1
19650612,0,178,-37
19650613,0,151,51
19650614,0,129,89
19650615,0,146,85
19650616,0,133,46
19650617,0,184,73
19650618,0,156,46
19650619,0,189,-28
19650620,0,134,72
19650621,41,139,61
19650622,112,72,33
19650623,61,44,17
19650624,0,111,0
19650625,0,95,28
19650626,18,95,67
19650627,0,133,56
19650628,0,144,50
19650629,0,128,45
19650630,0,156,-16
19650701,0,178,-5
19650702,0,167,-22
19650703,0,111,-11
19650704,0,144,78
19650705,0,173,-55
19650706,0,167,-27
19650707,0,133,-49
19650708,0,156,-56
19650709,0,144,-54
19650710,0,128,-72
19650711,0,128,-66
19650712,0,156,-83
19650713,0,139,-77
19650714,0,83,18
19650715,0,139,-55
19650716,0,156,-66
19650717,0,111,-39
19650718,0,122,-56
19650719,124,83,0
19650720,787,111,83
19650721,803,139,17
19650722,0,206,94
19650723,0,139,17
19650724,0,111,28
19650725,0,128,-33
19650726,0,150,-17
19650727,0,117,-28
19650728,0,94,28
19650729,0,156,-44
19650730,0,156,-50
19650731,0,100,44
19650801,0,128,22
19650802,0,161,33
19650803,0,161,56
19650804,10,183,50
19650805,0,206,-33
19650806,0,128,39
19650807,0,94,-44
19650808,0,128,0
19650809,0,150,-33
19650810,0,167,-56
19650811,0,178,22
19650812,0,206,28
19650813,0,228,50
19650814,0,233,56
19650815,0,222,56
19650816,0,183,117
19650817,0,144,117
19650818,0,139,28
19650819,0,167,-11
19650820,0,106,56
19650821,48,111,22
19650822,0,156,-33
19650823,0,156,-11
19650824,0,178,-39
19650825,0,150,17
19650826,36,144,72
19650827,20,150,68
19650828,23,128,78
19650829,0,178,61
19650830,0,183,83
19650831,0,156,17
19650901,0,189,33
19650902,0,217,17
19650903,0,200,39
19650904,0,167,40
