18640401,18.35
18640402,16.65
18640403,16.95
18640404,16.95
18640405,17.5
18640406,21.4
18640407,15.3
18640408,15.55
18640409,16.65
18640410,17.2
18640411,18.9
18640412,21.65
18640413,19.15
18640414,15.85
18640415,16.65
18640416,13.9
18640417,13.6
18640418,15.55
18640419,16.1
18640420,13.9
18640421,15.25
18640422,16.1
18640423,11.65
18640424,11.9
18640425,11.65
18640426,13.3
18640427,11.95
18640428,11.95
18640429,12.75
18640430,13.9
18640501,15
18640502,15
18640503,18.3
18640504,18.35
18640505,17.8
18640506,15.85
18640507,13.9
18640508,13.05
18640509,14.2
18640510,12.5
18640511,13.9
18640512,12.2
18640513,14.2
18640514,13.9
18640516,12.8
18640517,13.35
18640518,13.05
18640520,13.6
18640521,14.15
18640522,15.55
18640523,15.8
18640524,17.2
18640525,11.65
18640526,12.2
18640527,13.65
18640528,12.8
18640530,11.4
18640602,11.95
18640603,12.8
18640604,13.35
18640605,11.65
18640606,11.8
18640607,11.35
18640608,11.65
18640609,10.55
18640610,11.65
18640611,12.75
18640612,11.4
18640613,11.65
18640615,14.75
18640616,12.8
18640617,13.1
18640618,13.9
18640622,11.15
18640624,11.35
18640625,8.6
18640626,10
18640627,10.55
18640628,10.25
18640630,10.85
18640701,13.05
18640702,13.3
18640703,12.5
18640704,9.45
18640707,11.9
18640710,12.8
18640711,13.05
18640713,11.4
18640715,11.9
18640716,12.2
18640717,10.25
18640718,9.45
18640719,11.1
18640720,10.8
18640722,11.65
18640723,11.65
18640724,12.8
18640725,10.55
18640726,10
18640730,10.8
18640731,8.6
18640803,11.95
18640804,9.45
18640806,11.95
18640807,11.95
18640808,10.55
18640809,11.9
18640811,11.6
18640813,11.65
18640814,12.2
18640815,11.4
18640816,12.5
18640817,12.2
18640818,8.9
18640819,11.1
18640820,11.4
18640821,10.8
18640822,9.45
18640824,12.2
18640825,11.1
18640826,10.25
18640827,10.8
18640829,11.6
18640830,11.65
18640831,11.35
18640901,11.9
18640902,10.25
18640903,12.75
18640904,12.5
18640906,11.95
18640907,12.75
18640911,12.2
18640914,12.2
18640915,11.35
18640916,11.1
18640917,12.8
18640919,13.6
18640920,13.05
18640921,14.45
18640922,15.55
18640923,12.8
18640924,13.35
18640926,14.2
18640927,12.45
18640928,12.75
18640929,11.1
18640930,11.65
18641003,12.8
18641004,12.8
18641005,10.25
18641006,11.1
18641007,12.2
18641009,14.75
18641011,14.45
18641012,11.35
18641013,12.5
18641015,14.45
18641016,12.8
18641019,16.95
18641020,10.25
18641022,10.85
18641024,15.3
18641025,15
18641026,12.5
18641027,10.55
18641028,12.25
18641029,12.8
18641030,12.8
18641031,12.5
18641101,15.25
18641102,15.55
18641103,10.55
18641104,12.25
18641105,13.65
18641107,12.5
18641108,13.35
18641110,13.9
18641111,13.9
18641112,15.55
18641113,14.45
18641114,16.4
18641115,18.05
18641116,15.3
18641117,15.85
18641118,14.45
18641120,22.2
18641121,16.65
18641122,15.85
18641123,12.5
18641124,15.55
18641125,13.6
18641126,11.35
18641127,12.8
18641128,12.25
18641201,16.4
18641202,15.55
18641203,12.5
18641204,13.05
18641205,14.45
18641206,14.2
18641207,15.55
18641208,22.75
18641209,17.75
18641210,17.75
18641211,15
18641212,16.4
18641213,15.85
18641214,14.2
18641215,13.9
18641217,19.75
18641218,18.35
18641219,13.9
18641220,13.35
18641221,16.1
18641223,18.9
18641224,19.45
18641225,15
18641226,13.35
18641227,12.8
18641228,15.55
18641229,15
18641230,16.65
18641231,18.35
18650101,17.2
18650102,16.4
18650103,20.3
18650104,21.15
18650105,16.4
18650106,17.2
18650107,17.2
18650108,14.7
18650109,12.25
18650110,16.95
18650111,16.95
18650112,14.7
18650113,17.2
18650114,14.45
18650115,18.05
18650116,17.25
18650117,16.95
18650119,16.35
18650120,16.4
18650121,18.35
18650122,17.25
18650123,17.2
18650124,17.25
18650125,18.35
18650126,20
18650127,19.15
18650128,18.35
18650129,18.65
18650130,18.35
18650131,16.95
18650201,16.7
18650202,18.05
18650203,12.25
18650204,11.95
18650205,16.95
18650206,18.3
18650207,11.95
