19930601,15.85
19930602,13.5
19930603,9.5
19930604,11.05
19930605,11.55
19930606,11.85
19930607,11.5
19930608,10.85
19930609,9.4
19930610,10.85
19930611,11.9
19930612,12.75
19930613,9.8
19930614,8.15
19930615,8.65
19930616,10.25
19930617,15.35
19930618,15.3
19930619,15
19930620,12.15
19930621,12.35
19930622,12.7
19930623,12.3
19930624,8.75
19930625,7.6
19930626,7.05
19930627,9.35
19930628,10.1
19930629,13
19930630,12.55
19930701,13.85
19930702,14.75
19930703,15.5
19930704,17.25
19930705,15.05
19930706,18.7
19930707,18.05
19930708,11.8
19930709,12.45
19930710,11
19930711,11.2
19930712,9.95
19930713,13
19930714,14.75
19930715,12.6
19930716,12
19930717,12.1
19930718,10.95
19930719,12
19930720,13
19930721,10.15
19930722,8.55
19930723,11.85
19930724,15.6
19930725,14.85
19930726,12.3
19930727,10.25
19930728,10.35
19930729,11.2
19930730,13.25
19930731,15
19930801,10.15
19930802,11.7
19930803,9.65
19930804,7.5
19930805,9.25
19930806,8.8
19930807,10.05
19930808,10.75
19930809,10.7
19930810,12.45
19930811,10
19930812,9.4
19930813,11
19930814,14.35
19930815,16.4
19930816,15.4
19930817,10.1
19930818,8.55
19930819,11.25
19930820,10.55
19930821,10.35
19930822,10.75
19930823,11.75
19930824,11.35
19930825,15.75
19930826,15.1
19930827,15.5
19930828,13.85
19930829,16
19930830,16.5
19930831,20
19930901,21.8
19930902,14.05
19930903,11.65
19930904,10.55
19930905,13.6
19930906,13.4
19930907,16.95
19930908,17.1
19930909,16.3
19930910,11.4
19930911,11.3
19930912,10.35
19930913,9.75
19930914,14.3
19930915,12
19930916,12.4
19930917,17.25
19930918,13.35
19930919,19.15
19930920,15.3
19930921,11.65
19930922,9.65
19930923,12.3
19930924,13.45
19930925,14.05
19930926,14.25
19930927,15.85
19930928,18.25
19930929,17.95
19930930,20.25
19931001,19.55
19931002,22.5
19931003,22.7
19931004,18.1
19931005,16
19931006,14.6
19931007,17.35
19931008,21
19931009,23.8
19931010,17.35
19931011,11.85
19931012,13.65
19931013,16.35
19931014,16
19931015,18.9
19931016,18.25
19931017,20.85
19931018,23.45
19931019,16.35
19931020,16.9
19931021,17.7
19931022,16.4
19931023,19.35
19931024,22.65
19931025,24.4
19931026,16.85
19931027,16.8
19931028,20.6
19931029,18.15
