Date,TMax,TMin
19290101,9999,-173
19290102,9999,-153
19290103,9999,-134
19290104,9999,-123
19290105,9999,-149
19290106,9999,-179
19290107,9999,-253
19290108,9999,-283
19290109,9999,-287
19290110,9999,-254
19290111,9999,-178
19290112,9999,-118
19290113,9999,-222
19290114,9999,-167
19290115,9999,-247
19290116,9999,-251
19290117,9999,-318
19290118,9999,-350
19290119,9999,-357
19290120,9999,-367
19290121,9999,-366
19290122,9999,-353
19290123,9999,-322
19290124,9999,-333
19290125,9999,-334
19290126,9999,-287
19290127,9999,-278
19290128,9999,-256
19290129,9999,-272
19290130,9999,-288
19290131,9999,-300
19290201,9999,-355
19290202,9999,-380
19290203,9999,-338
19290204,9999,-267
19290205,9999,-306
19290206,9999,-315
19290207,9999,-283
19290208,9999,-271
19290209,9999,-239
19290210,9999,-264
19290211,9999,-214
19290212,9999,-267
19290213,9999,-250
19290214,9999,-288
19290215,9999,-293
19290216,9999,-250
19290217,9999,-217
19290218,9999,-204
19290219,9999,-204
19290220,9999,-144
19290221,9999,-110
19290222,9999,-84
19290223,9999,-147
19290224,9999,-134
19290225,9999,-124
19290226,9999,-88
19290227,9999,-99
19290228,9999,-114
19290301,-35,-136
19290302,-98,-197
19290303,-66,-219
19290304,-59,-216
19290305,-55,-135
19290306,6,-93
19290307,36,-65
19290308,-6,-96
19290309,-30,-173
19290310,-60,-175
19290311,-71,-208
19290312,1,-124
19290313,25,-137
19290314,13,-68
19290315,56,-49
19290316,20,-42
19290317,26,-36
19290318,43,-14
19290319,10,-38
19290320,16,-33
19290321,20,-33
19290322,23,-13
19290323,23,-19
19290324,15,-17
19290325,30,-37
19290326,49,-28
19290327,21,-33
19290328,22,-99
19290329,32,-63
19290330,16,-34
19290331,40,-87
19290401,75,-28
19290402,94,-7
19290403,125,7
19290404,94,15
19290405,75,-13
19290406,96,-19
19290407,124,-16
19290408,137,-13
19290409,145,5
19290410,163,15
19290411,159,15
19290412,179,21
19290413,197,6
19290414,158,47
19290415,178,10
19290416,193,52
19290417,211,46
19290418,191,72
