Date,TMax,TMin
19940101,308,213
19940102,318,205
19940103,331,235
19940104,332,226
19940105,320,214
19940106,318,226
19940107,304,225
19940108,324,215
19940109,326,9999
19940110,332,225
19940111,322,224
19940112,328,9999
19940113,327,226
19940114,328,217
19940115,321,233
19940116,320,227
19940117,327,212
19940118,328,210
19940119,300,230
19940120,313,220
19940121,325,234
19940122,320,9999
19940123,292,210
19940124,306,210
19940125,298,215
19940126,294,210
19940127,329,9999
19940128,306,9999
19940129,282,206
19940130,316,212
19940131,315,221
19940201,318,210
19940202,337,230
19940203,336,224
19940204,324,206
19940205,324,9999
19940206,329,215
19940207,320,230
19940208,322,230
19940209,343,212
19940210,308,220
19940211,306,206
19940212,308,205
19940213,330,230
19940214,344,220
19940215,332,238
19940216,330,208
19940217,321,221
19940218,344,210
19940219,317,210
19940220,332,9999
19940221,330,217
19940222,332,220
19940223,357,205
19940224,334,216
19940225,326,228
19940226,324,218
19940227,332,230
19940228,346,212
19940301,330,224
19940302,326,228
19940303,320,213
19940304,9999,229
19940305,291,215
19940306,330,214
19940307,298,220
19940308,342,224
19940309,328,216
19940310,306,200
19940311,335,216
19940312,304,228
19940313,332,9999
19940314,333,220
19940315,324,217
19940316,331,200
19940317,348,222
19940318,320,214
19940319,342,9999
19940321,328,202
19940322,337,9999
19940323,322,221
19940324,286,210
19940325,310,205
19940326,323,216
19940327,305,9999
19940328,302,224
19940329,322,9999
19940330,332,210
19940331,321,206
19940401,346,232
19940402,340,231
19940403,9999,210
19940404,326,210
19940405,340,220
19940406,342,218
19940407,9999,233
19940408,340,9999
19940409,330,215
19940410,334,210
19940411,344,225
19940412,341,206
19940413,9999,210
19940414,350,9999
19940415,342,215
19940417,308,225
19940418,9999,226
19940419,332,9999
19940420,334,230
19940421,9999,215
19940422,348,210
19940423,337,210
19940424,332,210
19940425,340,9999
19940426,330,233
19940427,338,247
19940428,348,210
19940429,350,225
19940430,353,226
19940501,356,215
19940502,324,9999
19940503,340,209
19940504,348,210
19940505,306,223
19940506,344,220
19940507,330,215
19940509,9999,224
19940510,338,212
19940511,352,222
19940512,9999,9999
19940513,312,220
19940514,354,230
19940515,342,240
19940516,344,225
19940517,335,220
19940518,326,221
19940519,288,205
19940521,326,202
19940522,9999,206
19940523,336,9999
19940524,330,203
19940525,340,230
19940526,324,212
19940527,331,124
19940528,331,215
19940529,340,220
19940530,336,239
19940531,350,215
19940601,317,216
19940602,316,219
19940603,334,220
19940604,334,231
19940605,349,215
19940606,356,9999
19940607,324,230
19940608,348,220
19940609,350,230
19940610,353,9999
19940611,350,222
19940612,350,9999
19940613,348,210
19940614,9999,232
19940615,353,225
19940616,320,216
19940618,9999,200
19940619,341,200
19940620,341,205
19940621,300,203
19940622,331,202
19940623,320,202
19940624,9999,204
19940625,328,210
19940626,340,215
19940627,320,215
19940628,9999,204
19940629,330,205
19940630,306,220
19940701,336,210
19940702,335,210
19940703,332,214
19940704,345,214
19940705,9999,215
19940706,344,220
19940707,346,220
19940708,336,9999
19940709,328,210
19940710,314,206
19940711,324,9999
19940712,332,210
19940713,340,210
19940714,351,212
19940715,352,232
19940716,341,218
19940717,352,220
19940718,344,228
19940719,348,210
19940720,346,228
19940721,332,200
19940722,340,223
19940723,333,216
19940724,342,220
19940725,342,210
19940726,330,208
19940727,338,222
19940728,340,195
19940729,346,194
19940730,340,196
19940731,340,195
19940801,338,9999
19940802,356,200
19940803,352,222
19940804,310,210
19940805,353,208
19940806,340,195
19940807,346,222
19940808,308,204
19940809,312,224
19940810,338,200
19940811,346,202
19940812,330,200
19940813,330,196
19940814,340,220
19940815,280,196
19940816,9999,200
19940817,325,9999
19940818,344,228
19940819,332,210
19940822,332,9999
19940823,343,202
19940824,314,210
19940825,320,200
19940826,334,200
19940827,332,216
19940828,9999,200
19940829,310,218
19940830,354,215
19940831,9999,206
19940901,308,220
19940902,312,220
19940903,330,200
19940904,328,216
19940905,330,210
19940906,336,214
19940907,338,200
19940908,9999,230
19940909,338,215
19940910,328,206
19940911,344,200
19940912,334,228
19940913,300,200
19940914,328,216
19940915,328,239
19940916,314,216
19940917,298,9999
19940918,294,200
19940919,343,9999
19940920,348,230
19940921,312,220
19940922,9999,208
19940923,268,220
19940924,294,213
19940925,306,200
19940926,9999,224
19940927,312,230
19940928,311,232
19940929,308,208
19940930,312,220
19941001,9999,225
19941002,325,226
19941003,320,234
19941004,9999,220
19941005,338,205
19941006,330,206
19941007,337,205
19941008,340,223
19941009,340,232
19941010,339,208
19941011,324,205
