Date,TMax,TMin
19080101,-164,-383
19080102,-145,-324
19080103,-140,-325
19080104,-196,-325
19080105,-156,-380
19080106,-137,-184
19080107,-136,-192
19080108,-161,-227
19080109,-171,-315
19080110,-231,-357
19080111,-173,-243
19080112,-173,-192
19080113,-41,9999
19080114,-36,9999
19080115,-51,-115
19080116,-27,-62
19080117,-24,-130
19080118,-44,-82
19080119,-34,-144
19080120,-77,-252
19080121,-63,-190
19080122,-69,-210
19080123,-21,-132
19080124,9,-45
19080125,-3,-85
19080126,-33,-98
19080127,-16,-50
19080128,-41,-72
19080129,-61,-130
19080130,-113,-282
19080131,-117,-215
19080201,-140,-368
19080202,-141,-312
19080203,-36,-148
19080204,-36,-127
19080205,-1,-165
19080206,-6,9999
19080207,-81,-162
19080208,-156,-342
19080209,-188,-350
19080210,-166,-410
19080211,-114,-175
19080212,-146,-350
19080213,-98,-365
19080214,-84,-310
19080215,-66,-315
19080216,-96,9999
19080217,-96,-225
19080218,-51,-205
19080219,-41,-70
19080220,-56,-75
19080221,-11,-65
19080222,-44,-103
19080223,-66,-120
19080224,-66,-130
19080225,-81,-170
19080226,-126,-192
19080227,-116,-222
19080228,-56,-145
19080229,-56,-80
19080301,-26,-65
19080302,-53,-85
19080303,-46,9999
19080304,-63,-114
19080305,-36,-220
19080306,-11,-55
19080307,-26,-55
19080308,-31,-75
19080309,-61,-198
19080310,-161,-380
19080311,-103,-370
19080312,-103,-350
19080313,-66,-315
19080314,-51,-161
19080315,-91,-350
19080316,-91,-315
19080317,-68,-194
19080318,-23,-235
19080319,34,-125
19080320,11,-54
19080321,-6,-115
19080322,-10,-45
19080323,-13,-42
19080324,-6,-80
19080325,-1,-105
19080326,-1,-115
19080327,34,-105
19080328,-6,-125
19080329,9,-80
19080330,38,-95
19080331,49,-14
19080401,39,-60
19080402,44,-7
19080403,10,-20
19080404,29,-20
19080405,42,-20
19080406,19,-25
19080407,19,-140
19080408,70,-30
19080409,44,-22
19080410,37,-78
19080411,26,-40
19080412,45,-115
19080413,70,-5
19080414,60,-20
19080415,67,-20
19080416,70,25
19080417,34,-24
19080418,-6,-70
19080419,-31,-130
19080420,-58,-93
19080421,-11,-100
19080422,23,-105
19080423,4,9999
19080424,31,-100
19080425,101,-20
19080426,100,-76
19080427,42,9
19080428,39,-18
19080429,52,-55
19080430,60,-80
19080501,9999,-40
19080502,56,-55
19080503,10,-54
19080504,-8,-50
19080505,-1,-50
19080506,9,-65
19080507,60,9999
19080508,44,-35
19080509,43,-18
19080510,34,-75
19080511,13,-95
19080512,15,-70
19080513,65,-35
19080514,112,-65
19080515,135,-60
19080516,110,-50
19080517,78,-20
19080518,70,2
19080519,9999,-30
19080520,118,-20
19080521,130,-18
19080522,160,-21
19080523,125,40
19080524,100,35
19080525,150,0
19080526,155,-15
19080527,156,80
19080528,148,17
19080529,150,35
19080530,155,25
19080531,175,50
19080601,93,33
19080602,41,2
19080603,85,8
19080604,45,4
19080605,75,-18
19080606,90,-22
19080607,107,4
19080608,115,30
19080609,154,32
19080610,185,0
19080611,215,27
19080612,219,64
19080613,190,110
19080614,195,98
19080615,140,80
19080616,188,48
19080617,178,72
19080618,190,60
19080619,152,88
19080620,125,43
19080621,130,3
19080622,165,20
19080623,255,50
19080624,205,50
19080625,167,96
19080626,155,76
19080627,147,50
19080628,165,27
19080629,105,30
19080630,126,15
19080701,140,44
19080702,125,13
19080703,70,25
19080704,85,25
19080705,174,17
19080706,125,28
19080707,210,45
19080708,180,67
19080709,175,60
19080710,170,24
19080711,195,40
19080712,190,20
19080713,194,72
19080714,205,80
19080715,180,52
19080716,220,105
19080717,190,120
19080718,235,110
19080719,194,110
19080720,203,120
19080721,190,75
19080722,172,67
19080723,190,9999
19080724,255,100
19080725,305,125
19080726,295,95
19080727,297,95
19080728,297,72
19080729,9999,120
19080730,230,120
19080731,195,110
19080801,175,115
19080802,180,100
19080803,221,97
19080804,257,140
19080805,245,118
19080806,248,50
19080807,280,42
19080808,235,75
19080809,242,66
19080810,258,135
19080811,270,80
19080812,273,100
19080813,265,44
19080814,252,32
19080815,265,18
19080816,265,15
19080817,195,87
19080818,154,2
19080819,110,33
19080820,121,17
19080821,138,-26
19080822,135,-20
19080823,140,35
19080824,110,-40
19080825,140,-20
19080826,140,-40
19080827,180,20
19080828,145,10
19080829,85,45
19080830,132,0
19080831,100,4
19080901,131,21
19080902,150,60
19080903,110,25
19080904,115,75
19080905,78,16
19080906,78,7
19080907,80,27
19080908,102,45
19080909,111,45
19080910,100,40
19080911,80,45
19080912,65,43
19080913,112,52
19080914,80,0
19080915,130,-15
19080916,105,0
19080917,115,-25
19080918,90,-75
19080919,108,35
19080920,130,70
19080921,100,75
19080922,95,35
19080923,110,-37
19080924,80,-10
19080925,50,5
19080926,75,-35
19080927,85,-47
19080928,44,-30
19080929,56,-64
19080930,50,-73
19081001,76,20
19081002,76,17
19081003,40,-33
19081004,26,-37
19081005,29,-26
19081006,63,-50
19081007,100,13
19081008,105,35
19081009,44,-34
19081010,-1,-54
19081011,65,-23
19081012,80,-7
19081013,130,-28
19081014,70,-17
19081015,24,-30
19081016,14,-13
19081017,0,-95
19081018,-16,9999
19081019,50,-40
19081020,39,9999
19081021,39,-25
19081022,34,-15
19081023,29,-2
19081024,60,6
19081025,56,7
19081026,54,-8
19081027,95,10
19081028,19,-24
19081029,4,-54
19081030,-38,-90
19081031,-1,-64
19081101,14,-8
19081102,24,-55
19081103,-15,-126
19081104,-57,-130
19081105,-41,-70
19081106,-53,-98
19081107,-31,-110
19081108,-36,-242
19081109,-96,-280
19081110,-90,-226
19081111,-198,-260
19081112,-112,-265
19081113,-116,-235
19081114,-112,9999
19081115,-26,-190
19081116,22,-30
19081117,-1,-130
19081118,-31,-130
19081119,-118,-325
19081120,-166,-350
19081121,-110,-328
19081122,-154,-347
19081123,-85,-160
19081124,-115,-335
19081125,-100,-300
19081126,4,-102
19081127,4,-32
19081128,-33,-172
19081129,-17,-202
19081130,-6,-80
19081201,-2,-80
19081202,-41,-100
19081203,-48,-140
19081204,-117,-380
19081205,-147,-380
19081206,-76,-215
19081207,-51,-95
19081208,-40,-102
19081209,-11,-60
19081210,-11,-80
19081211,-2,-46
19081212,1,-61
19081213,-54,-80
19081214,-51,-104
19081215,-15,-105
19081216,0,-20
19081217,-1,-83
19081218,7,-47
19081219,9,-5
19081220,9,-240
19081221,-1,-147
19081222,-3,-75
19081223,-11,-40
19081224,-21,-90
19081225,-80,-160
19081226,-102,-145
19081227,-110,-162
19081228,-51,-162
19081229,-31,-72
19081230,-51,-103
19081231,-70,-165
19090101,-25,-160
19090102,-1,9999
19090103,13,-72
19090104,-8,-75
19090105,-16,-80
19090106,-73,-207
19090107,-92,-255
19090108,-170,-296
19090109,-68,-303
19090110,-20,-70
19090111,-16,-63
19090112,-6,-64
19090113,-60,-214
19090114,-80,-270
19090115,-72,-102
19090116,-80,-100
19090117,-18,-105
19090118,2,-50
19090119,19,-10
19090120,-1,-73
19090121,3,-160
19090122,24,-10
19090123,-11,-66
19090124,-56,-226
19090125,-52,-156
19090126,-75,-195
19090127,-78,-170
19090128,-3,9999
19090129,-2,-36
19090130,-21,-52
19090131,-39,-82
19090201,-66,-224
19090202,-165,-364
19090203,-225,-370
19090204,-160,-350
19090205,-160,-235
19090206,-160,-320
19090207,-160,-355
19090208,-180,-327
19090209,-140,-253
19090210,-105,-175
19090211,-72,-120
19090212,-70,-230
19090213,-51,-225
19090214,-6,-70
19090215,-31,-195
19090216,-80,-112
19090217,-70,-118
19090218,-102,-258
19090219,-98,9999
19090220,-6,-105
19090221,23,-78
19090222,5,9999
19090223,-21,-83
19090224,-28,-88
19090225,-35,-72
19090226,-6,-80
19090227,-13,-253
19090228,-135,-365
19090301,-143,-314
19090302,-235,-370
19090303,-220,-360
19090304,-146,-370
19090305,-90,-155
19090306,-60,-118
19090307,-21,-70
19090308,-21,9999
19090309,-31,-75
19090310,-46,-75
19090311,-40,-78
19090312,-60,-130
19090313,-75,-136
19090314,-85,-245
19090315,-60,-135
19090316,-41,-135
19090317,-55,-170
19090318,-26,-105
19090319,-26,-75
19090320,-18,-105
19090321,-26,-135
19090322,-26,-140
19090323,-30,-206
19090324,-26,-242
19090325,-33,-304
19090326,-24,-290
19090327,-11,-285
19090328,-11,-180
19090329,33,-26
19090330,1,-42
19090331,-41,-160
19090401,-70,-125
19090402,-36,-110
19090403,-7,-290
19090404,50,-185
19090405,59,-85
19090406,59,-56
19090407,-21,-100
19090408,-26,-85
19090409,-41,-154
19090410,-37,-290
19090411,-26,-305
19090412,-11,-300
19090413,9999,-265
19090414,55,-202
19090415,44,-165
19090416,60,-62
19090417,-11,-160
19090418,-12,-80
19090419,-16,-88
19090420,-11,-84
19090421,-13,-75
19090422,16,-55
19090423,44,-85
19090424,29,-155
19090425,62,-215
19090426,19,-170
19090427,21,-55
19090428,75,-18
19090429,60,-13
19090430,48,-50
19090501,21,-38
19090502,27,-30
19090503,55,-75
19090504,29,-35
19090505,29,-27
19090506,43,-50
19090507,70,-100
19090508,55,-45
19090509,60,-10
19090510,19,-40
19090511,24,-123
19090512,44,-150
19090513,70,-100
19090514,55,-25
19090515,26,-50
19090516,55,-85
19090517,56,-45
19090518,65,-120
19090519,34,-32
19090520,29,-35
19090521,29,-15
19090522,39,-25
19090523,73,-10
19090524,52,-72
19090525,35,-17
19090526,110,-12
19090527,115,0
19090528,115,-15
19090529,185,-30
19090530,138,45
19090531,75,35
19090601,145,15
19090602,72,4
19090603,100,-6
