Date,TMax,TMin
19580101,145,54
19580102,150,58
19580103,142,110
19580104,164,96
19580105,134,86
19580106,135,66
19580107,136,86
19580108,150,67
19580109,144,55
19580110,140,32
19580111,134,80
19580112,125,60
19580113,91,31
19580114,105,5
19580115,119,-2
19580116,130,10
19580117,145,14
19580118,145,37
19580119,120,45
19580120,105,45
19580121,110,4
19580122,117,-5
19580123,110,21
19580124,142,35
19580125,188,84
19580126,143,120
19580127,144,115
19580128,135,100
19580129,138,48
19580130,145,42
19580131,151,50
19580201,159,34
19580202,158,35
19580203,167,44
19580204,188,56
19580205,144,84
19580206,175,105
19580207,163,110
19580208,150,120
19580209,155,115
19580210,169,117
19580211,176,104
19580212,197,113
19580213,179,117
19580214,225,120
19580215,220,116
19580216,207,135
19580217,142,104
19580218,148,76
19580219,133,72
19580220,167,63
19580221,174,55
19580222,186,46
19580223,162,38
19580224,155,72
19580225,121,71
19580226,130,31
19580227,135,-20
19580228,155,10
19580301,155,25
19580302,150,47
19580303,163,35
19580304,178,25
19580305,185,54
19580306,170,54
19580307,138,32
19580308,115,64
19580309,130,15
19580310,135,15
19580311,148,32
19580312,170,30
19580313,195,70
19580314,215,84
19580315,180,81
19580316,186,95
19580317,162,62
19580318,190,44
19580319,194,66
19580320,215,86
19580321,241,80
19580322,190,104
19580323,164,116
19580324,170,92
19580325,175,100
19580326,175,124
19580327,170,104
19580328,151,96
19580329,171,65
19580330,165,61
19580331,180,103
19580401,175,80
19580402,151,94
19580403,155,71
19580404,160,70
19580405,166,68
19580406,178,63
19580407,185,90
19580408,185,75
19580409,199,65
19580410,205,64
19580411,142,65
19580412,115,60
19580413,144,9
19580414,167,5
19580415,180,20
19580416,165,45
19580417,209,52
19580418,225,55
19580419,205,70
19580420,184,90
19580421,225,112
19580422,210,77
19580423,245,96
19580424,250,75
19580425,252,72
19580426,268,56
19580427,290,60
19580428,285,130
19580429,305,125
19580430,295,130
19580501,290,141
19580502,263,105
19580503,274,117
19580504,260,121
19580505,290,120
19580506,304,107
19580507,280,130
19580508,282,166
19580509,265,162
19580510,186,135
19580511,180,104
19580512,233,95
19580513,264,101
19580514,240,105
19580515,257,86
19580516,305,107
19580517,323,110
19580518,324,150
19580519,274,140
19580520,276,114
19580521,285,91
19580522,242,94
19580523,211,66
19580524,191,92
19580525,196,50
19580526,220,60
19580527,235,45
19580528,220,60
19580529,221,102
19580530,231,61
19580531,198,110
19580601,222,104
19580602,245,100
19580603,275,97
19580604,253,101
19580605,246,137
19580606,300,130
19580607,318,105
19580608,242,126
19580609,285,114
19580610,286,136
19580611,327,110
19580612,334,140
19580613,335,155
19580614,330,170
19580615,315,178
19580616,292,157
19580617,245,122
19580618,255,136
19580619,329,137
19580620,273,160
19580621,280,145
19580622,264,134
19580623,260,126
19580624,272,136
19580625,220,90
19580626,265,132
19580627,305,125
19580628,242,132
19580629,252,125
19580630,250,105
19580701,235,134
19580702,246,92
19580703,284,88
19580704,290,98
19580705,280,115
19580706,325,115
19580707,351,114
19580708,360,175
19580709,365,193
19580710,311,154
19580711,310,136
19580712,320,125
19580713,306,130
19580714,244,126
19580715,287,117
19580716,350,106
19580717,341,140
19580718,320,146
19580719,320,135
19580720,331,146
19580721,293,120
19580722,338,152
19580723,377,129
19580724,358,178
19580725,340,194
19580726,358,145
19580727,360,158
19580728,390,164
19580729,410,170
19580730,425,201
19580731,370,222
19580801,331,192
19580802,373,148
19580803,385,145
19580804,378,200
19580805,350,222
19580806,355,168
19580807,348,134
19580808,310,145
19580809,315,150
19580810,315,130
19580811,337,155
19580812,363,128
19580813,380,145
19580814,357,178
19580815,365,174
19580816,335,164
19580817,270,148
19580818,260,160
19580819,255,151
19580820,242,105
19580821,265,158
19580822,306,126
19580823,335,125
19580824,310,145
19580825,338,150
19580826,287,116
19580827,231,155
19580828,276,166
19580829,255,172
19580830,253,133
19580831,285,135
19580901,295,135
19580902,270,171
19580903,274,122
19580904,271,131
19580905,293,150
19580906,325,150
19580907,331,140
19580908,315,160
19580909,310,167
19580910,309,160
19580911,290,150
19580912,312,160
19580913,284,142
19580914,312,170
19580915,300,170
19580916,325,135
19580917,326,131
19580918,311,160
19580919,307,147
19580920,310,130
19580921,290,138
19580922,318,150
19580923,330,100
19580924,319,174
19580925,280,162
19580926,275,117
19580927,286,125
19580928,275,150
19580929,225,131
19580930,230,140
19581001,252,131
19581002,250,148
19581003,240,147
19581004,213,130
19581005,180,115
19581006,225,86
19581007,255,75
19581008,280,79
19581009,274,126
19581010,270,130
19581011,257,126
19581012,290,92
19581013,296,130
19581014,315,134
19581015,323,167
19581016,300,175
19581017,270,130
19581018,245,117
19581019,250,114
19581020,250,110
19581021,254,102
19581022,254,105
19581023,235,105
19581024,227,100
19581025,240,90
19581026,240,110
19581027,250,108
19581028,236,126
19581029,220,110
19581030,211,124
19581031,210,110
19581101,230,120
19581102,240,102
19581103,255,102
19581104,230,116
19581105,233,85
19581106,240,80
19581107,255,106
19581108,214,123
19581109,172,86
19581110,175,73
19581111,170,57
19581112,170,44
19581113,184,54
19581114,188,80
