Date,TMax,TMin
19550101,142,36
19550102,103,53
19550103,126,80
19550104,153,74
19550105,153,100
19550106,126,52
19550107,130,50
19550108,126,56
19550109,170,57
19550110,162,123
19550111,173,125
19550112,166,118
19550113,152,120
19550114,168,130
19550115,156,104
19550116,175,103
19550117,155,105
19550118,175,140
19550119,185,120
19550120,169,115
19550121,160,114
19550122,166,98
19550123,146,62
19550124,158,60
19550125,150,38
19550126,115,35
19550127,150,40
19550128,150,66
19550129,120,100
19550130,132,60
19550131,132,70
19550201,118,62
19550202,174,60
19550203,150,96
19550204,148,50
19550205,153,47
19550206,163,97
19550207,150,58
19550208,168,30
19550209,134,30
19550210,146,32
19550211,140,50
19550212,180,88
19550213,186,110
19550214,164,60
19550215,176,60
19550216,180,112
19550217,141,85
19550218,118,54
19550219,133,47
19550220,121,35
19550221,136,10
19550222,146,70
19550223,135,65
19550224,113,45
19550225,88,54
19550226,106,30
19550227,129,25
19550228,138,30
19550301,150,24
19550302,126,64
19550303,152,60
19550304,153,45
19550305,153,55
19550306,153,43
19550307,120,18
19550308,108,6
19550309,110,10
19550310,113,5
19550311,100,16
19550312,120,0
19550313,130,14
19550314,144,48
19550315,175,75
19550316,216,40
19550317,166,62
19550318,173,45
19550319,172,92
19550320,166,100
19550321,176,94
19550322,218,112
19550323,256,100
19550324,290,105
19550325,206,142
19550326,205,125
19550327,190,90
19550328,206,80
19550329,196,70
19550330,175,84
19550331,170,90
19550401,196,60
19550402,198,80
19550403,218,86
19550404,230,60
19550405,246,54
19550406,210,96
19550407,225,75
19550408,252,50
19550409,263,75
19550410,276,88
19550411,252,86
19550412,277,71
19550413,288,86
19550414,266,80
19550415,220,100
19550416,235,103
19550417,260,90
19550418,250,116
19550419,236,102
19550420,205,125
19550421,223,105
19550422,221,105
19550423,218,110
19550424,205,113
19550425,230,88
19550426,266,78
19550427,275,83
19550428,268,98
19550429,260,94
19550430,256,118
19550501,230,90
19550502,233,119
19550503,273,85
19550504,265,115
19550505,323,105
19550506,288,160
19550507,290,108
19550508,323,97
19550509,313,135
19550510,298,102
19550511,310,120
19550512,295,115
19550513,296,100
19550514,283,123
19550515,276,144
19550516,301,85
19550517,260,120
19550518,266,116
19550519,308,106
19550520,308,138
19550521,292,176
19550522,310,134
19550523,185,165
19550524,208,120
19550525,225,145
19550526,240,130
19550527,270,128
19550528,290,132
19550529,323,145
19550530,331,155
19550531,306,160
19550601,286,146
19550602,290,120
19550603,265,105
19550604,250,114
19550605,310,118
19550606,232,120
19550607,245,119
19550608,275,153
19550609,240,126
19550610,268,100
19550611,295,113
19550612,320,142
19550613,325,135
19550614,355,165
19550615,357,165
19550616,320,180
19550617,278,178
19550618,250,150
19550619,278,130
19550620,312,140
19550621,330,164
19550622,366,172
19550623,376,200
19550624,368,200
19550625,376,188
19550626,358,148
19550627,354,154
19550628,366,184
19550629,359,145
19550630,352,154
19550701,330,138
19550702,336,138
19550703,330,144
19550704,352,130
19550705,376,168
19550706,380,160
19550707,380,174
19550708,350,184
19550709,297,157
19550710,300,140
19550711,310,140
19550712,343,155
19550713,340,164
19550714,340,172
19550715,346,160
19550716,360,194
19550717,328,204
19550718,306,164
19550719,311,173
19550720,325,165
19550721,348,180
19550722,364,208
19550723,353,199
19550724,313,209
19550725,286,152
19550726,304,154
19550727,313,145
19550728,328,134
19550729,356,160
19550730,328,160
19550731,320,156
19550801,323,165
19550802,330,136
19550803,340,148
19550804,338,160
19550805,336,178
19550806,358,180
19550807,363,185
19550808,370,180
19550809,356,170
19550810,356,160
19550811,318,162
19550812,269,179
19550813,293,135
19550814,316,150
19550815,352,170
19550816,355,155
19550817,350,178
19550818,370,156
19550819,376,176
19550820,388,172
19550821,382,200
19550822,376,210
19550823,366,200
19550824,368,224
19550825,366,190
19550826,330,204
19550827,287,183
19550828,304,170
19550829,268,176
19550830,336,186
19550831,333,185
19550901,333,175
19550902,330,170
19550903,329,189
19550904,322,164
19550905,314,162
19550906,300,150
19550907,296,170
19550908,305,163
19550909,330,170
19550910,358,158
19550911,358,158
19550912,373,195
19550913,345,195
19550914,328,168
19550915,325,163
19550916,340,144
19550917,298,170
19550918,310,160
19550919,298,168
19550920,306,160
19550921,316,132
19550922,285,149
19550923,284,166
19550924,296,150
19550925,304,128
19550926,314,118
19550927,316,130
19550928,275,135
19550929,294,110
19550930,300,122
19551001,300,172
19551002,287,125
19551003,223,140
19551004,222,105
19551005,245,107
19551006,270,125
19551007,295,147
19551008,296,115
19551009,315,130
19551010,306,135
19551011,310,145
19551012,317,138
19551013,330,136
19551014,283,144
19551015,280,162
19551016,245,156
19551017,260,132
19551018,220,95
19551019,212,95
19551020,212,92
19551021,179,80
19551022,185,72
19551023,192,73
19551024,200,35
19551025,198,55
19551026,222,30
19551027,230,114
19551028,190,145
19551029,186,130
19551030,194,140
19551031,176,134
19551101,165,119
19551102,170,56
19551103,193,155
19551104,216,168
19551105,198,132
19551106,224,130
19551107,197,107
19551108,191,135
19551109,170,100
19551110,181,61
19551111,180,80
19551112,166,82
19551113,160,56
19551114,161,75
19551115,191,93
19551116,160,50
19551117,156,20
19551118,156,10
19551119,158,0
19551120,160,10
19551121,156,60
19551122,109,65
19551123,141,65
19551124,166,110
19551125,188,126
19551126,182,116
19551127,180,120
19551128,161,95
19551129,144,108
19551130,205,105
19551201,154,78
19551202,150,58
19551203,185,59
19551204,190,98
19551205,195,77
19551206,170,50
19551207,162,54
19551208,150,35
