Date,TMax,TMin
19360101,10,-18
19360102,16,-17
19360103,27,-33
19360104,40,-71
19360105,35,-66
19360106,-27,-65
19360107,21,-52
19360108,43,-90
19360109,68,-83
19360110,78,-86
19360111,59,-70
19360112,77,-54
19360113,105,-65
19360114,105,-35
19360115,137,-32
19360116,147,-33
19360117,125,-3
19360118,141,-28
19360119,130,-30
19360120,114,-32
19360121,65,-15
19360122,95,-49
19360123,108,-53
19360124,114,-58
19360125,135,-50
19360126,152,-10
19360127,105,-17
19360128,142,-20
19360129,176,-2
19360130,189,-2
19360131,185,10
19360201,167,60
19360202,142,-14
19360203,170,-5
19360204,170,-3
19360205,120,31
19360206,128,33
19360207,166,8
19360208,205,14
19360209,205,80
19360210,216,67
19360211,227,42
19360212,200,65
19360213,218,84
19360214,248,80
19360215,219,84
19360216,150,46
19360217,158,33
19360218,139,15
19360219,167,0
19360220,189,35
19360221,155,60
19360222,170,55
19360223,194,31
19360224,72,-10
19360225,12,-45
19360226,28,-38
19360227,32,-20
19360228,18,-2
19360229,-7,-30
19360301,14,-54
19360302,29,-51
19360303,50,-45
19360304,85,-35
19360305,125,-14
19360306,154,-8
19360307,102,39
19360308,45,10
19360309,92,-23
19360310,125,-16
19360311,140,-9
19360312,184,5
19360313,210,85
19360314,180,99
19360315,100,61
19360316,145,38
19360317,191,30
19360318,213,65
19360319,212,89
19360320,224,89
19360321,251,81
19360322,274,96
19360323,195,16
19360324,16,-19
19360325,67,-10
19360326,161,-7
19360327,201,44
19360328,222,75
19360329,250,85
19360330,275,84
19360331,175,90
19360401,256,97
19360402,212,68
19360403,160,36
19360404,150,70
19360405,130,80
19360406,164,58
19360407,188,47
19360408,190,56
19360409,217,58
19360410,260,56
19360411,254,101
19360412,255,96
19360413,298,110
19360414,327,119
19360415,338,121
19360416,350,130
19360417,310,175
19360418,274,154
19360419,314,167
19360420,260,126
19360421,298,130
19360422,258,176
19360423,176,106
19360424,202,104
19360425,240,79
19360426,261,101
19360427,281,102
19360428,278,149
19360429,312,125
19360430,294,168
19360501,227,154
19360502,266,140
19360503,259,152
19360504,218,132
19360505,245,90
19360506,283,117
19360507,314,128
19360508,354,143
19360509,280,177
19360510,229,132
19360511,265,130
19360512,304,135
19360513,348,153
19360514,373,168
19360515,392,185
19360516,390,199
19360517,400,196
19360518,436,231
19360519,364,234
19360520,363,207
19360521,374,209
19360522,365,186
19360523,370,176
19360524,357,175
19360525,326,220
19360526,360,146
19360527,395,180
19360528,412,186
19360529,431,190
19360530,414,205
19360531,393,225
19360601,406,169
19360602,415,175
19360603,414,204
19360604,370,214
19360605,367,168
19360606,402,172
19360607,440,205
19360608,392,270
19360609,420,217
19360610,435,216
19360611,345,267
19360612,369,246
19360613,373,210
19360614,366,170
19360615,373,179
19360616,401,162
19360617,430,182
19360618,420,180
19360619,417,219
19360620,379,206
19360621,339,219
19360622,325,199
19360623,325,183
19360624,346,124
19360625,367,149
19360626,381,145
19360627,393,156
19360628,406,166
19360629,412,168
19360630,424,180
19360701,427,187
19360702,429,227
19360703,401,252
19360704,383,233
19360705,382,199
19360706,371,232
19360707,373,204
19360708,385,157
19360709,402,169
19360710,390,162
19360711,405,180
19360712,401,219
19360713,396,201
19360714,404,187
19360715,393,259
19360716,395,221
19360717,366,216
19360718,366,195
19360719,378,154
19360720,391,175
19360721,401,192
19360722,416,185
19360723,406,228
19360724,420,199
19360725,427,213
19360726,432,198
19360727,381,269
19360728,393,227
19360729,390,231
19360730,387,255
19360731,352,239
19360801,349,160
19360802,367,155
19360803,361,173
19360804,364,212
19360805,348,188
19360806,335,204
19360807,332,147
19360808,350,127
19360809,348,145
19360810,359,139
19360811,376,150
19360812,386,167
19360813,387,193
19360814,397,190
19360815,390,195
19360816,390,179
19360817,398,184
19360818,392,173
19360819,393,169
19360820,378,213
19360821,364,245
19360822,375,193
19360823,372,169
19360824,364,158
19360825,341,238
19360826,358,138
19360827,387,150
19360828,392,159
19360829,381,153
19360830,403,146
19360831,398,149
19360901,389,168
19360902,378,217
19360903,395,137
19360904,399,150
19360905,394,167
19360906,394,156
19360907,377,192
19360908,345,226
19360909,325,196
19360910,365,134
19360911,349,143
19360912,355,119
19360913,359,108
19360914,354,116
19360915,358,118
19360916,353,119
19360917,350,111
19360918,355,111
19360919,360,124
19360920,353,126
19360921,349,136
19360922,356,133
19360923,286,182
19360924,258,114
19360925,260,103
19360926,263,88
19360927,280,158
19360928,310,91
19360929,312,90
19360930,310,94
19361001,305,100
19361002,300,84
19361003,285,93
19361004,292,53
19361005,292,72
19361006,300,53
19361007,310,66
19361008,286,58
19361009,288,53
19361010,287,76
19361011,316,73
19361012,318,74
19361013,308,67
19361014,328,83
19361015,308,72
19361016,315,76
19361017,320,88
19361018,330,93
19361019,335,91
19361020,258,160
19361021,245,119
19361022,268,106
19361023,281,90
19361024,293,89
19361025,295,91
19361026,237,82
19361027,246,66
19361028,254,57
19361029,269,84
19361030,251,131
19361031,185,102
19361101,153,64
19361102,134,62
19361103,141,7
19361104,141,-14
19361105,161,-11
19361106,194,12
19361107,191,-3
19361108,184,30
19361109,179,-8
19361110,180,9
19361111,175,-9
19361112,174,-13
19361113,194,14
19361114,199,-6
19361115,195,-14
19361116,209,-7
19361117,153,-5
19361118,187,-28
19361119,204,-9
19361120,218,-6
19361121,206,-6
19361122,221,5
19361123,232,23
19361124,194,35
19361125,230,19
19361126,209,147
19361127,222,77
19361128,225,35
19361129,221,56
19361130,187,104
19361201,194,56
19361202,207,23
19361203,200,18
19361204,202,19
19361205,197,72
19361206,173,67
19361207,148,69
19361208,153,29
19361209,128,70
19361210,78,42
19361211,74,41
19361212,58,1
19361213,4,-9
19361214,17,-11
19361215,51,-1
19361216,25,-2
19361217,50,-17
19361218,48,-45
19361219,45,-62
19361220,-6,-59
19361221,39,-47
19361222,37,-91
19361223,44,-70
19361224,22,-11
19361225,28,-35
19361226,83,-55
19361227,117,-38
19361228,140,14
19361229,155,-14
19361230,136,52
19361231,105,78
19370101,96,-52
19370102,-2,-62
19370103,-20,-111
19370104,-63,-111
19370105,-24,-118
19370106,13,-111
19370107,33,-56
19370108,34,-13
19370109,33,-75
19370110,-14,-77
19370111,17,-80
19370112,51,-77
19370113,66,-78
19370114,75,-65
19370115,34,-13
19370116,96,-5
19370117,104,21
19370118,31,-6
19370119,51,-43
19370120,39,-18
19370121,85,-43
19370122,121,12
19370123,140,-10
19370124,152,-6
19370125,136,-2
19370126,176,37
19370127,104,40
19370128,101,-1
19370129,65,-23
19370130,120,-19
19370131,167,-13
19370201,206,30
19370202,195,45
19370203,115,-29
19370204,-9,-39
19370205,44,-63
19370206,76,-45
19370207,124,-21
19370208,95,44
19370209,163,1
19370210,179,4
19370211,154,16
19370212,150,15
19370213,176,26
19370214,193,15
19370215,203,14
19370216,193,13
19370217,210,16
19370218,179,46
19370219,172,102
19370220,101,26
19370221,120,29
19370222,77,5
19370223,91,28
19370224,76,22
19370225,118,27
19370226,169,30
19370227,144,54
19370228,132,66
19370301,166,59
19370302,143,36
19370303,111,33
19370304,145,1
19370305,180,45
19370306,130,-21
19370307,-18,-52
19370308,-20,-52
19370309,34,-79
19370310,105,-41
19370311,110,3
19370312,160,2
19370313,188,10
19370314,214,49
19370315,223,57
19370316,180,78
19370317,187,29
19370318,207,45
19370319,232,39
19370320,254,50
19370321,185,79
19370322,140,64
19370323,120,62
19370324,150,15
19370325,180,23
19370326,199,44
19370327,213,100
19370328,191,105
19370329,149,93
19370330,230,79
19370331,213,98
19370401,216,88
19370402,170,87
19370403,115,89
19370404,184,74
19370405,210,64
19370406,250,79
19370407,288,103
19370408,292,135
19370409,222,119
19370410,210,88
19370411,233,148
19370412,275,170
19370413,183,122
19370414,230,68
19370415,235,96
19370416,169,25
19370417,80,0
19370418,166,2
19370419,242,46
19370420,286,108
19370421,284,94
19370422,235,147
19370423,206,83
19370424,228,39
19370425,253,54
19370426,267,70
19370427,287,103
19370428,285,106
19370429,283,90
19370430,279,155
19370501,302,116
19370502,322,133
19370503,345,141
19370504,351,204
19370505,320,197
19370506,234,148
19370507,281,157
19370508,311,141
19370509,334,158
19370510,265,182
19370511,315,138
19370512,361,178
19370513,369,187
19370514,377,188
19370515,291,215
19370516,316,180
19370517,309,170
19370518,328,124
19370519,337,146
19370520,351,139
19370521,370,177
19370522,338,223
19370523,374,193
19370524,334,199
19370525,354,190
19370526,306,214
19370527,274,171
19370528,313,194
19370529,338,168
19370530,333,179
19370531,350,134
19370601,362,147
19370602,359,163
19370603,375,146
19370604,390,201
19370605,328,238
19370606,336,204
19370607,353,163
19370608,353,188
19370609,349,183
19370610,363,166
19370611,381,173
19370612,397,162
19370613,397,169
19370614,403,174
19370615,416,203
19370616,418,193
19370617,413,231
19370618,381,179
19370619,346,245
19370620,359,204
19370621,298,214
19370622,347,193
19370623,347,187
19370624,355,152
19370625,388,149
19370626,413,174
19370627,425,188
19370628,390,248
19370629,371,234
19370630,366,9999
19370701,376,9999
19370702,388,9999
19370703,404,9999
19370704,407,174
19370705,407,9999
19370706,412,9999
19370707,414,199
19370708,409,190
19370709,419,223
19370710,372,246
19370711,385,199
19370712,400,196
19370713,420,225
19370714,418,254
19370715,408,242
19370716,419,9999
19370717,438,194
19370718,452,193
19370719,454,9999
19370720,453,9999
19370721,397,9999
19370722,386,9999
19370723,356,9999
19370724,389,164
19370725,407,165
19370726,417,184
19370727,402,253
19370728,413,202
19370729,401,234
19370730,394,236
19370731,397,248
19370801,378,247
19370802,377,213
19370803,386,179
19370804,403,171
19370805,418,135
19370806,416,180
19370807,393,181
19370808,335,202
19370809,348,143
19370810,363,140
19370811,378,148
19370812,385,146
19370813,386,168
19370814,378,209
19370815,382,145
19370816,376,145
19370817,389,144
19370818,401,151
19370819,422,185
19370820,404,223
19370821,403,165
19370822,401,161
19370823,437,156
19370824,404,143
19370825,396,146
19370826,396,153
19370827,412,156
19370828,425,159
19370829,425,175
19370830,393,191
19370831,363,175
19370901,336,166
19370902,352,122
19370903,361,144
19370904,365,135
19370905,320,187
19370906,347,184
19370907,349,153
19370908,357,158
19370909,349,155
19370910,349,195
19370911,349,123
19370912,326,134
19370913,328,124
19370914,324,104
19370915,323,110
19370916,341,112
19370917,343,117
19370918,353,139
19370919,357,120
19370920,347,113
19370921,330,115
19370922,324,122
19370923,317,106
19370924,325,108
19370925,320,98
19370926,300,120
19370927,297,86
19370928,313,100
19370929,313,100
19370930,325,72
19371001,328,90
19371002,334,84
19371003,330,84
19371004,326,91
19371005,335,112
19371006,280,145
19371007,257,113
19371008,251,110
19371009,193,56
19371010,210,24
19371011,220,64
19371012,232,52
19371013,262,57
19371014,266,60
19371015,274,60
19371016,280,67
19371017,283,60
19371018,297,62
19371019,250,82
19371020,235,50
19371021,230,94
19371022,278,68
19371023,196,97
19371024,143,52
19371025,157,24
19371026,173,37
19371027,188,7
19371028,217,22
19371029,210,30
19371030,220,42
19371031,247,40
19371101,261,68
19371102,199,148
19371103,249,85
19371104,250,75
19371105,265,104
19371106,251,99
19371107,170,117
19371108,153,2
19371109,160,3
19371110,183,5
19371111,207,18
19371112,217,29
19371113,200,41
19371114,181,41
19371115,160,11
19371116,110,-29
19371117,125,-54
19371118,102,-52
19371119,84,-58
19371120,90,-80
19371121,99,-74
19371122,92,-77
19371123,85,-81
19371124,95,-98
19371125,95,-92
19371126,145,-78
19371127,171,-41
19371128,199,-11
19371129,213,18
19371130,216,-3
19371201,220,19
19371202,215,12
19371203,145,44
19371204,80,7
19371205,75,-3
19371206,78,-47
19371207,95,-59
19371208,135,-39
19371209,138,-22
19371210,155,-28
19371211,123,-33
19371212,147,-27
19371213,165,-11
19371214,156,-46
19371215,110,-42
19371216,112,-31
19371217,110,-40
19371218,111,-58
19371219,107,-54
19371220,45,-11
19371221,100,-58
19371222,105,-58
19371223,134,-52
19371224,134,-57
19371225,110,-68
19371226,146,-51
19371227,123,13
