Date,TMax,TMin
18810101,12,-9
18810102,14,-25
18810103,-1,-31
18810104,-5,-57
18810105,12,-9
18810106,6,-35
18810107,-21,-70
18810108,10,-34
18810109,-27,-71
18810110,1,-68
18810111,-18,-52
18810112,-38,-85
18810113,-36,-86
18810114,-85,-182
18810115,-146,-211
18810116,-59,-204
18810117,-31,-106
18810118,-75,-149
18810119,-28,-89
18810120,-38,-87
18810121,-72,-144
18810122,-46,-152
18810123,-36,-111
18810124,-84,-158
18810125,-87,-180
18810126,-96,-174
18810127,-60,-164
18810128,19,-65
18810129,43,12
18810130,40,17
18810131,64,20
18810201,46,-3
18810202,36,-30
18810203,44,3
18810204,58,-2
18810205,58,8
18810206,44,7
18810207,16,-32
18810208,45,-22
18810209,47,0
18810210,59,-9
18810211,60,-21
18810212,-21,-62
18810213,-45,-72
18810214,-38,-65
18810215,-42,-95
18810216,5,-66
18810217,10,-14
18810218,22,-28
18810219,10,-23
18810220,18,-35
18810221,37,-17
18810222,54,-6
18810223,50,-15
18810224,45,-22
18810225,7,-8
18810226,17,-42
18810227,18,-10
18810228,33,-10
18810301,19,-32
18810302,36,-50
18810303,-2,-50
18810304,-15,-68
18810305,-11,-48
18810306,-15,-46
18810307,45,-26
18810308,98,33
18810309,61,14
18810310,85,45
18810311,75,33
18810312,100,26
18810313,27,-13
18810314,40,-10
18810315,50,-32
18810316,67,-23
18810317,120,-8
18810318,127,36
18810319,112,69
18810320,71,42
18810321,67,13
18810322,35,-14
18810323,40,-12
18810324,112,17
18810325,96,23
18810326,52,15
18810327,78,0
18810328,128,8
18810329,168,17
18810330,68,-5
18810331,78,-26
18810401,118,-3
18810402,62,8
18810403,43,-13
18810404,64,-45
18810405,94,-30
18810406,58,-4
18810407,103,9
18810408,93,-9
18810409,82,-15
18810410,105,5
18810411,117,25
18810412,168,67
18810413,166,37
18810414,170,35
18810415,172,35
18810416,187,37
18810417,199,29
18810418,208,31
18810419,160,28
18810420,85,-12
18810421,85,-15
18810422,100,10
18810423,88,12
18810424,116,30
18810425,133,58
18810426,125,58
18810427,84,31
18810428,82,23
18810429,118,8
18810430,124,63
18810501,168,68
18810502,213,69
18810503,216,97
18810504,125,48
18810505,135,41
18810506,207,43
18810507,206,104
18810508,163,42
18810509,99,54
18810510,79,17
18810511,121,-2
18810512,146,6
18810513,172,59
18810514,224,90
18810515,237,93
18810516,255,108
18810517,146,82
18810518,225,64
