Date,TMax,TMin
19560201,246,90
19560202,325,170
19560203,300,216
19560204,226,88
19560205,221,70
19560206,307,124
19560207,260,180
19560208,302,110
19560209,309,140
19560210,305,178
19560211,220,140
19560212,234,118
19560213,197,125
19560214,176,104
19560215,240,103
19560216,303,96
19560217,278,141
19560218,280,122
19560219,238,152
19560220,196,118
19560221,160,84
19560222,244,87
19560223,275,158
19560224,206,97
19560225,194,88
19560226,216,99
19560227,166,72
19560228,263,113
19560229,294,148
19560301,246,133
19560302,250,114
19560303,295,130
19560304,225,148
19560305,261,132
19560306,206,129
19560307,262,118
19560308,242,158
19560309,235,112
19560310,192,114
19560311,228,80
19560312,226,127
19560313,228,136
19560314,227,110
19560315,184,86
19560316,211,100
19560317,220,70
19560319,220,114
19560320,280,134
19560321,221,108
19560322,177,79
19560323,162,63
19560324,171,60
19560325,150,84
19560326,196,80
19560327,184,106
19560328,243,96
19560329,197,120
19560330,190,67
19560331,154,103
19560401,197,76
19560402,173,82
19560403,157,76
19560404,125,33
19560405,119,12
19560406,117,23
19560407,195,21
19560408,170,59
19560409,126,64
19560410,181,48
19560411,201,101
19560412,189,68
19560413,170,98
19560414,161,57
19560415,108,18
19560416,112,50
19560417,215,80
19560418,179,90
19560419,156,72
19560420,131,60
19560421,139,25
19560422,160,13
19560423,140,59
19560424,164,53
19560425,156,23
19560426,184,71
19560427,149,50
19560428,160,82
19560429,135,67
19560430,130,39
19560501,147,51
19560502,154,62
19560503,120,56
19560504,131,40
19560505,89,27
19560506,80,19
19560507,86,6
19560508,90,8
19560509,86,3
19560510,112,32
19560511,162,32
19560512,149,54
19560513,156,66
19560514,130,42
19560515,166,56
19560516,153,78
19560517,122,63
19560518,89,21
19560519,110,32
19560520,156,58
19560521,175,71
19560522,185,138
19560523,165,92
19560524,136,70
19560525,153,62
19560526,137,23
19560527,86,16
19560528,82,-16
19560529,109,4
19560530,156,8
19560531,174,30
19560601,157,92
19560602,186,68
19560603,146,46
19560604,170,58
19560605,153,106
19560606,182,68
19560607,184,22
19560608,36,12
19560609,65,22
19560610,107,24
19560611,104,50
19560612,105,-6
19560613,146,84
19560614,170,48
19560615,175,38
19560616,156,66
19560617,96,40
19560619,163,62
19560620,150,62
19560621,179,62
19560622,182,71
19560623,162,63
19560624,125,41
19560625,133,46
19560626,112,16
19560627,74,-8
19560628,63,-26
19560629,81,-14
19560630,133,34
19560701,145,64
19560702,130,46
19560703,162,114
19560704,126,68
19560705,123,53
19560706,143,29
19560707,164,111
19560708,165,126
19560709,197,82
19560710,203,116
19560711,141,80
19560712,156,98
19560713,120,60
19560714,198,69
19560715,180,94
19560716,100,48
19560717,123,17
19560718,93,28
19560719,100,-4
19560720,142,6
19560721,96,17
19560722,149,56
19560723,97,4
19560724,77,-12
19560725,80,-3
19560726,51,-17
19560727,70,12
19560728,122,14
19560729,89,22
19560730,102,3
19560731,116,17
19560801,54,-4
19560802,106,-16
19560803,98,-4
19560804,161,28
19560805,152,70
19560806,184,58
19560807,176,79
19560808,156,60
19560809,128,40
19560810,155,44
19560811,160,46
19560812,203,118
19560813,215,108
19560814,161,76
19560815,114,43
