Date,TMax,TMin
19510101,-53,-107
19510102,-46,-107
19510103,-46,-114
19510104,-72,-98
19510105,-86,-151
19510106,-65,-149
19510107,-57,-156
19510108,-66,-124
19510109,-49,-149
19510110,-18,-109
19510111,-3,-91
19510112,-20,-64
19510113,-64,-130
19510114,-81,-162
19510115,-11,-125
19510116,37,-52
19510117,-2,-65
19510118,11,-97
19510119,30,-58
19510120,-8,-82
19510121,-56,-110
19510122,-68,-107
19510123,-23,-90
19510124,-16,-59
19510125,-13,-69
19510126,-44,-100
19510127,4,-108
19510128,30,-27
19510129,5,-68
19510130,8,-97
19510131,3,-56
19510201,23,-32
19510202,40,-27
19510203,3,-64
19510204,-1,-64
19510205,9,-60
19510206,12,-92
19510207,-6,-98
19510208,-1,-71
19510209,28,-62
19510210,22,-22
19510211,-5,-73
19510212,-48,-127
19510213,-50,-128
19510214,-20,-138
19510215,-25,-90
19510216,14,-112
19510217,-15,-47
19510218,9,-79
19510219,-15,-96
19510220,-15,-128
19510221,30,-51
19510222,73,3
19510223,10,-22
19510224,9,-73
19510225,8,-64
19510226,32,-46
19510227,15,-73
19510228,29,-71
19510301,75,12
19510302,13,-66
19510303,-53,-94
19510304,-76,-111
19510305,-38,-117
19510306,5,-48
19510307,13,-59
19510308,19,-67
19510309,44,-44
19510310,76,30
19510311,55,-2
19510312,5,-45
19510313,15,-81
19510314,55,1
19510315,51,-49
19510316,17,-39
19510317,95,-21
19510318,115,17
19510319,80,-46
19510320,-4,-44
19510321,16,-62
19510322,11,-58
19510323,23,-76
19510324,70,-5
19510325,97,-15
19510326,71,25
19510327,71,-31
19510328,29,-40
19510329,18,-24
19510330,45,-21
19510331,97,-2
19510401,101,39
19510402,89,11
19510403,91,-11
19510404,42,17
19510405,112,12
19510406,135,0
19510407,92,63
19510408,118,66
19510409,135,22
19510410,80,9
19510411,69,-6
19510412,29,2
19510413,83,1
19510414,88,22
19510415,79,27
19510416,120,23
19510417,75,21
19510418,131,21
19510419,139,17
19510420,120,70
19510421,109,47
19510422,67,2
19510423,108,11
19510424,74,7
19510425,112,-3
19510426,152,9
19510427,164,30
19510428,157,79
19510429,133,72
19510430,108,36
19510501,114,27
19510502,118,8
19510503,140,25
19510504,176,85
19510505,128,51
19510506,153,45
19510507,163,55
19510508,175,33
19510509,173,43
19510510,141,69
19510511,164,55
19510512,184,44
19510513,178,57
19510514,150,33
19510515,169,34
19510516,173,38
19510517,93,56
19510518,115,62
19510519,127,64
19510520,113,63
19510521,164,65
19510522,180,50
19510523,180,98
19510524,160,66
19510525,176,76
19510526,199,101
19510527,202,118
19510528,163,115
19510529,210,121
19510530,242,114
19510531,181,141
19510601,199,123
19510602,215,106
19510603,267,111
19510604,204,145
19510605,195,127
19510606,185,115
19510607,186,105
19510608,208,94
19510609,183,98
19510610,141,101
19510611,126,88
19510612,106,89
19510613,154,96
19510614,169,99
19510615,190,125
19510616,161,134
19510617,201,125
19510618,178,109
19510619,178,136
19510620,220,122
19510621,239,110
19510622,170,114
19510623,195,114
19510624,199,98
19510625,232,131
19510626,218,111
19510627,223,93
19510628,249,131
19510629,239,141
19510630,225,154
19510701,226,144
19510702,202,116
19510703,238,97
19510704,201,99
19510705,231,103
19510706,183,144
19510707,202,148
19510708,210,145
19510709,227,130
19510710,227,132
19510711,228,164
19510712,245,170
19510713,219,154
19510714,181,134
19510715,145,123
19510716,179,130
19510717,211,146
19510718,209,162
19510719,243,165
19510720,263,150
19510721,219,185
19510722,251,200
19510723,268,203
19510724,265,197
19510725,269,209
19510726,251,205
19510727,256,203
19510728,262,195
19510729,271,218
19510730,265,190
19510731,248,168
19510801,239,171
19510802,245,155
19510803,245,141
19510804,245,187
19510805,280,215
19510806,294,194
19510807,280,212
19510808,283,212
19510809,276,217
19510810,292,192
19510811,297,183
19510812,273,176
19510813,285,226
19510814,289,217
19510815,275,221
19510816,243,219
19510817,291,218
19510818,303,206
19510819,297,200
19510820,297,207
19510821,280,205
19510822,293,210
19510823,285,208
19510824,282,238
19510825,281,208
19510826,289,191
19510827,279,185
19510828,277,182
19510829,264,174
19510830,284,174
19510831,264,186
19510901,268,155
19510902,222,154
19510903,218,142
19510904,229,119
19510905,229,110
19510906,210,133
19510907,221,128
19510908,232,129
19510909,201,112
19510910,199,147
19510911,224,119
19510912,213,100
19510913,245,101
19510914,203,81
19510915,209,99
19510916,224,148
19510917,218,126
19510918,217,128
19510919,210,132
19510920,182,104
19510921,188,75
19510922,212,111
19510923,179,70
19510924,204,56
19510925,201,85
19510926,184,93
19510927,202,73
19510928,187,62
19510929,190,67
19510930,215,146
19511001,222,119
19511002,200,110
19511003,183,69
19511004,179,55
19511005,198,80
19511006,178,62
19511007,201,73
19511008,218,86
19511009,231,115
19511010,215,60
19511011,187,34
19511012,200,78
19511013,154,48
19511014,154,47
19511015,151,121
19511016,142,46
19511017,165,46
19511018,184,120
19511019,165,96
19511020,138,62
