Date,TMax,TMin
19590101,33,10
19590102,37,-2
19590103,38,-3
19590104,33,15
19590105,19,-20
19590106,7,-32
19590107,0,-32
19590108,1,-22
19590109,8,-20
19590110,16,8
19590111,11,0
19590112,10,-30
19590113,-23,-36
19590114,-20,-38
19590115,-38,-62
19590116,-38,-50
19590117,-25,-68
19590118,-12,-68
19590119,-41,-90
19590120,-39,-49
19590121,27,-44
19590122,22,-15
19590123,33,-13
19590124,16,-5
19590125,2,-78
19590126,2,-82
19590127,30,2
19590128,14,-3
19590129,11,-4
19590130,7,-6
19590131,-1,-9
19590201,-6,-29
19590202,13,-22
19590203,17,-8
19590204,18,4
19590205,24,10
19590206,18,-23
19590207,-8,-30
19590208,-21,-34
19590209,-17,-29
19590210,-18,-28
19590211,-17,-27
19590212,-25,-35
19590213,-12,-39
19590214,-16,-40
19590215,13,-41
19590216,14,-9
19590217,27,5
19590218,24,-6
19590219,21,-12
19590220,27,8
19590221,8,-17
19590222,-9,-18
19590223,-1,-24
19590224,22,-2
19590225,24,6
19590226,49,10
19590227,44,12
19590228,34,4
19590301,39,20
19590302,35,0
19590303,22,17
19590304,28,6
19590305,34,-2
19590306,24,17
19590307,39,16
19590308,30,-2
19590309,12,-4
19590310,33,-12
19590311,33,-8
19590312,29,-14
19590313,34,-20
19590314,24,-20
19590315,24,-4
19590316,37,-2
19590317,38,-8
19590318,34,8
19590319,24,10
19590320,39,-2
19590321,40,-2
19590322,41,2
19590323,53,-9
19590324,31,1
19590325,49,13
19590326,51,8
19590327,44,11
19590328,34,-10
19590329,12,-10
19590330,3,-13
19590331,31,-14
19590401,42,1
19590402,40,20
19590403,36,18
19590404,45,0
19590405,39,19
19590406,57,24
19590407,43,27
19590408,40,26
19590409,36,21
19590410,37,22
19590411,43,8
19590412,39,16
19590413,33,10
19590414,53,19
19590415,74,40
19590416,78,33
19590417,68,40
19590418,66,16
19590419,34,-4
19590420,30,-3
19590421,64,3
19590422,36,10
19590423,47,0
19590424,59,12
19590425,61,22
19590426,74,22
19590427,89,48
19590428,88,50
19590429,93,57
19590430,88,53
19590501,89,50
19590502,102,53
19590503,97,63
19590504,74,47
19590505,94,33
19590506,80,40
19590507,88,45
19590508,82,37
19590509,97,32
19590510,108,43
19590511,126,60
19590512,116,72
19590513,131,66
19590514,139,82
19590515,159,94
19590516,134,88
19590517,101,58
19590518,83,50
19590519,83,51
19590520,113,48
19590521,81,32
19590522,92,43
19590523,103,52
19590524,84,70
19590525,104,52
19590526,82,64
19590527,99,53
19590528,85,60
19590529,94,37
19590530,107,42
19590531,117,64
19590601,123,80
19590602,113,73
19590603,109,73
19590604,170,97
19590605,147,108
19590606,160,93
19590607,166,101
19590608,181,111
19590609,164,117
19590610,166,110
19590611,140,114
19590612,162,117
19590613,187,122
19590614,128,105
19590615,139,104
19590616,121,80
19590617,143,85
19590618,148,108
19590619,147,102
19590620,125,105
19590621,118,92
19590622,128,94
19590623,135,109
19590624,174,109
19590625,164,127
19590626,222,118
19590627,204,144
19590628,202,134
19590629,169,130
19590630,133,108
19590701,149,120
19590702,166,121
19590703,151,122
19590704,163,125
19590705,193,120
19590706,194,140
19590707,182,142
19590708,209,140
19590709,221,147
19590710,213,161
19590711,161,131
19590712,193,134
19590713,212,153
19590714,180,154
19590715,174,142
19590716,173,133
19590717,185,141
19590718,190,154
19590719,187,151
19590720,203,159
19590721,227,162
19590722,202,177
19590723,212,170
19590724,239,173
19590725,238,195
19590726,238,187
19590727,206,174
19590728,227,172
19590729,229,173
19590730,192,159
19590731,216,163
19590801,201,163
19590802,192,165
19590803,214,166
19590804,203,163
19590805,190,157
19590806,214,155
19590807,227,167
19590808,209,163
19590809,220,148
19590810,197,148
19590811,211,144
19590812,216,160
19590813,219,167
19590814,224,178
19590815,217,169
19590816,233,176
19590817,238,179
19590818,242,168
19590819,237,177
19590820,239,178
19590821,234,190
19590822,241,178
19590823,240,193
19590824,218,184
19590825,200,160
19590826,186,125
19590827,146,114
19590828,132,76
19590829,121,76
19590830,123,84
19590831,107,74
19590901,137,90
19590902,140,110
19590903,138,114
19590904,141,104
19590905,151,117
19590906,143,117
19590907,171,124
19590908,146,116
19590909,159,110
19590910,144,130
19590911,166,115
19590912,171,127
19590913,140,111
19590914,121,96
19590915,122,92
19590916,94,69
19590917,108,65
19590918,109,81
19590919,132,98
19590920,123,93
19590921,142,103
19590922,113,80
19590923,101,77
19590924,105,72
19590925,101,88
19590926,92,71
19590927,72,48
19590928,94,51
19590929,98,60
19590930,117,70
19591001,108,78
19591002,92,57
19591003,84,53
19591004,104,57
19591005,114,77
19591006,119,90
19591007,112,86
19591008,104,37
19591009,84,35
19591010,93,67
19591011,79,52
19591012,88,53
19591013,91,46
19591014,86,40
19591015,96,26
19591016,103,64
19591017,99,68
19591018,87,57
19591019,113,63
19591020,105,68
19591021,108,74
19591022,89,30
19591023,40,-30
19591024,44,-22
19591025,93,17
19591026,82,37
19591027,96,63
19591028,92,63
19591029,92,73
19591030,86,61
19591031,81,64
19591101,87,73
19591102,84,64
19591103,87,60
19591104,76,65
19591105,81,45
19591106,58,32
19591107,33,7
19591108,30,7
19591109,64,30
19591110,71,62
19591111,68,42
19591112,60,50
19591113,53,40
19591114,44,33
19591115,44,24
19591116,36,8
19591117,9,-50
19591118,12,-40
