Date,TMax,TMin
19380101,32,-56
19380102,58,-55
19380103,30,-36
19380104,30,-60
19380105,40,-42
19380106,53,-50
19380107,95,-76
19380108,87,6
19380109,72,30
19380110,57,7
19380111,78,8
19380112,145,41
19380113,108,15
19380114,75,38
19380115,88,29
19380116,60,8
19380117,134,35
19380118,73,17
19380119,118,27
19380120,170,-6
19380121,128,-25
19380122,180,2
19380123,205,31
19380124,210,48
19380125,165,27
19380126,100,17
19380127,80,7
19380128,75,2
19380129,130,20
19380130,155,60
19380131,152,28
19380201,90,23
19380202,107,10
19380203,136,14
19380204,110,-5
19380205,110,72
19380206,124,2
19380207,40,-4
19380208,68,-18
19380209,124,-2
19380210,152,-12
19380211,119,30
19380212,95,-40
19380213,80,-5
19380214,33,-35
19380215,24,-70
19380216,50,-60
19380217,42,-62
19380218,65,-62
19380219,75,-58
19380220,75,-54
19380221,116,-52
19380222,60,-20
19380223,66,7
19380224,97,38
19380225,132,33
19380226,75,59
19380227,150,28
19380228,192,28
19380301,175,50
19380302,125,56
19380303,149,3
19380304,222,22
19380305,190,70
19380306,214,40
19380307,222,50
19380308,215,50
19380309,217,40
19380310,212,32
19380311,225,26
19380312,236,48
19380313,205,36
19380314,187,40
19380315,188,28
19380316,195,30
19380317,200,34
19380318,202,30
19380319,187,36
19380320,165,36
19380321,138,25
19380322,100,35
19380323,120,5
19380324,165,32
19380325,138,14
19380326,125,72
19380327,185,11
19380328,223,20
19380329,227,41
19380330,240,44
19380331,255,55
19380401,257,77
19380402,252,100
19380403,260,102
19380404,200,34
19380405,198,18
19380406,199,-6
19380407,229,36
19380408,236,59
19380409,240,70
19380410,238,30
19380411,206,-4
19380412,185,-6
19380413,174,0
19380414,210,26
19380415,211,0
19380416,226,66
19380417,202,95
19380418,186,70
19380419,188,-13
19380420,200,-15
19380421,189,-4
19380422,183,-13
19380423,200,5
19380424,178,20
19380425,195,30
19380426,90,26
19380427,143,35
19380428,146,35
19380429,190,71
19380430,145,76
19380501,154,-2
19380502,126,32
19380503,126,10
19380504,115,50
19380505,136,30
19380506,155,40
19380507,156,50
19380508,170,40
19380509,205,49
19380510,196,49
19380511,205,50
19380512,215,50
19380513,221,75
19380514,155,115
19380515,173,59
19380516,165,64
19380517,206,40
19380518,125,30
19380519,196,9
19380520,200,42
19380521,185,65
19380522,220,70
19380523,245,56
19380524,206,72
19380525,223,38
19380526,237,59
19380527,140,58
19380528,185,35
19380529,245,45
19380530,271,88
19380531,285,111
19380601,230,108
19380602,232,41
19380603,265,56
19380604,240,56
19380605,247,96
19380606,275,105
19380607,310,126
19380608,278,134
19380609,274,116
19380610,252,71
19380611,188,70
19380612,184,50
19380613,250,44
19380614,242,44
19380615,278,48
19380616,316,116
19380617,318,144
19380618,328,134
19380619,322,134
19380620,336,132
19380621,338,168
19380622,326,168
19380623,348,190
19380624,344,196
19380625,300,160
19380626,318,142
19380627,312,144
19380628,298,128
19380629,296,132
19380630,282,146
19380701,202,96
19380702,198,64
19380703,258,68
19380704,272,102
19380705,212,125
19380706,264,74
19380707,232,98
19380708,220,62
19380709,250,66
19380710,272,82
19380711,316,117
19380712,312,120
19380713,310,136
19380714,270,152
19380715,286,132
19380716,282,106
19380717,318,137
19380718,348,136
19380719,364,164
19380720,364,184
19380721,350,160
19380722,306,156
19380723,272,116
19380724,298,102
19380725,312,132
19380726,258,112
19380727,290,96
19380728,298,126
19380729,320,128
19380730,352,168
19380731,364,182
19380801,354,180
19380802,338,182
19380803,306,152
19380804,276,136
19380805,278,122
19380806,264,132
19380807,252,128
19380808,276,116
19380809,276,100
19380810,266,94
19380811,254,124
19380812,274,90
19380813,262,100
19380814,314,126
19380815,302,130
19380816,336,138
19380817,336,156
19380818,380,164
19380819,328,196
19380820,260,134
19380821,230,90
19380822,264,70
19380823,308,102
19380824,324,148
19380825,274,142
19380826,278,110
19380827,284,106
19380828,268,100
19380829,180,116
19380830,240,60
19380831,252,70
19380901,282,106
19380902,270,146
19380903,262,102
19380904,264,102
19380905,266,96
19380906,272,78
19380907,252,82
19380908,164,98
19380909,152,84
19380910,172,96
19380911,184,108
19380912,222,90
19380913,238,102
19380914,198,122
19380915,212,108
19380916,216,88
19380917,268,86
19380918,212,96
19380919,230,84
19380920,214,108
19380921,162,130
19380922,208,118
19380923,196,100
19380924,166,126
19380925,180,116
19380926,206,112
19380927,238,104
19380928,260,120
19380929,246,126
19380930,240,100
19381001,212,70
19381002,210,68
19381003,222,86
19381004,220,116
19381005,186,126
19381006,198,44
19381007,200,72
19381008,260,84
19381009,270,72
19381010,244,58
19381011,190,68
19381012,194,10
19381013,230,82
19381014,250,88
19381015,240,100
19381016,260,84
19381017,244,106
19381018,244,102
19381019,220,98
19381020,228,98
19381021,186,96
19381022,166,98
19381023,130,64
19381024,156,96
19381025,200,100
19381026,160,48
19381027,146,68
19381028,126,38
19381029,138,38
19381030,136,68
19381031,158,50
19381101,150,44
19381102,160,67
19381103,156,76
19381104,164,66
19381105,198,40
19381106,218,58
19381107,194,50
19381108,186,48
19381109,120,46
19381110,136,70
19381111,136,82
19381112,154,60
19381113,140,86
19381114,120,76
19381115,202,86
19381116,125,78
19381117,158,68
19381118,144,88
19381119,120,56
19381120,105,62
19381121,128,74
19381122,135,114
19381123,160,72
19381124,86,28
19381125,125,-2
19381126,38,-4
19381127,106,16
19381128,68,46
19381129,80,-1
19381130,95,4
19381201,112,46
19381202,126,26
19381203,55,14
19381204,144,44
19381205,142,40
19381206,90,74
19381207,90,62
19381208,88,38
19381209,50,4
19381210,66,34
19381211,70,40
19381212,92,28
19381213,92,-2
19381214,102,50
19381215,66,2
19381216,90,24
19381217,86,-2
19381218,25,-6
19381219,25,-7
19381220,46,-30
19381221,15,-76
19381222,10,-66
19381223,40,32
19381224,48,0
19381225,60,-22
19381226,75,-36
19381227,73,-26
19381228,96,20
19381229,111,20
19381230,127,0
19381231,108,8
19390101,0,-34
19390102,64,-4
