Date,TMax,TMin
19550101,185,102
19550102,144,70
19550103,158,96
19550104,188,73
19550105,179,84
19550106,195,90
19550107,180,86
19550108,180,136
19550109,173,121
19550110,178,86
19550111,162,102
19550112,178,85
19550113,208,88
19550114,210,100
19550115,218,112
19550116,190,90
19550117,186,82
19550118,186,145
19550119,182,140
19550120,172,100
19550121,150,120
19550122,128,95
19550123,148,74
19550124,136,92
19550125,118,81
19550126,127,65
19550127,139,67
19550128,142,43
19550129,168,96
19550130,159,105
19550131,188,80
19550201,156,85
19550202,188,110
19550203,142,80
19550204,142,52
19550205,144,97
19550206,190,84
19550207,176,66
19550208,177,120
19550209,186,103
19550210,180,87
19550211,217,86
19550212,192,86
19550213,179,118
19550214,190,104
19550215,175,83
19550216,153,48
19550217,192,110
19550218,210,158
19550219,204,115
19550220,202,91
19550221,180,102
19550222,164,85
19550223,173,80
19550224,182,107
19550225,206,138
19550226,197,154
19550227,198,62
19550228,170,89
19550301,176,119
19550302,183,70
19550303,108,66
19550304,102,32
19550305,84,14
19550306,140,0
19550307,144,16
19550308,186,99
19550309,193,110
19550310,161,102
19550311,170,117
19550312,151,76
19550313,116,77
19550314,130,78
19550315,112,70
19550316,117,62
19550317,140,38
19550318,160,70
19550319,185,59
19550320,190,64
19550321,203,90
19550322,190,85
19550323,194,113
19550324,199,117
19550325,208,113
19550326,213,90
19550327,221,105
19550328,230,140
19550329,226,145
19550330,235,139
19550331,246,138
19550401,258,163
19550402,234,150
19550403,172,117
19550404,176,104
19550405,150,110
19550406,173,66
19550407,149,64
19550408,150,66
19550409,176,68
19550410,207,124
19550411,193,88
19550412,197,120
19550413,203,117
19550414,162,111
19550415,177,86
19550416,196,106
19550417,192,89
19550418,185,84
19550419,163,93
19550420,171,76
19550421,170,61
19550422,170,73
19550423,196,90
19550424,197,90
19550425,202,134
19550426,152,106
19550427,188,95
19550428,211,90
19550429,210,100
19550430,200,110
19550501,230,100
19550502,206,134
19550503,238,128
19550504,235,130
19550505,240,130
19550506,223,140
19550507,220,133
19550508,229,132
19550509,274,134
19550510,262,132
19550511,232,136
19550512,249,120
19550513,248,171
19550514,243,166
19550515,234,147
19550516,240,152
19550517,254,170
19550518,256,164
19550519,276,171
19550520,286,180
19550521,272,175
19550522,277,186
19550523,264,195
19550524,229,160
19550525,227,140
19550526,227,138
19550527,252,160
19550528,276,196
19550529,300,200
19550530,278,206
19550531,277,199
19550601,260,176
19550602,264,170
19550603,260,170
19550604,265,189
19550605,270,180
19550606,280,188
19550607,274,200
19550608,259,190
19550609,300,195
19550610,335,199
19550611,308,220
19550612,312,223
19550613,270,201
19550614,264,177
19550615,284,200
19550616,260,192
19550617,273,166
19550618,281,184
19550619,338,182
19550620,327,243
19550621,344,224
19550622,350,208
19550623,320,216
19550624,310,230
19550625,298,212
19550626,281,185
19550627,297,196
19550628,310,210
19550629,308,225
19550630,310,230
19550701,311,213
19550702,330,221
19550703,328,219
19550704,307,225
19550705,299,215
19550706,304,215
19550707,308,235
19550708,302,205
19550709,292,201
19550710,298,217
19550711,306,213
19550712,317,212
19550713,334,245
19550714,327,223
19550715,310,230
19550716,327,208
19550717,330,228
19550718,330,212
19550719,320,241
19550720,347,227
19550721,320,222
19550722,330,238
19550723,328,240
19550724,321,211
19550725,313,215
19550726,299,224
19550727,346,236
19550728,333,262
19550729,328,250
19550730,308,264
19550731,312,218
19550801,294,224
19550802,300,212
19550803,303,220
19550804,322,235
19550805,310,240
19550806,302,230
19550807,304,225
19550808,292,225
19550809,301,201
19550810,312,230
19550811,298,205
19550812,306,216
19550813,301,225
19550814,320,223
19550815,333,230
19550816,308,210
19550817,254,186
19550818,263,200
19550819,298,183
19550820,298,196
19550821,305,203
19550822,302,211
19550823,312,205
19550824,319,224
19550825,335,198
19550826,336,200
19550827,328,215
19550828,308,227
19550829,312,222
19550830,301,215
19550831,288,206
19550901,287,210
19550902,281,210
19550903,280,205
19550904,281,190
19550905,290,202
19550906,285,202
19550907,300,198
19550908,311,188
19550909,304,211
19550910,326,207
19550911,297,196
19550912,300,189
19550913,297,195
19550914,275,200
19550915,286,200
19550916,293,226
19550917,288,207
19550918,272,180
19550919,268,165
19550920,277,166
19550921,296,202
19550922,278,180
19550923,267,174
19550924,262,195
19550925,280,181
19550926,282,180
19550927,259,190
19550928,253,170
19550929,278,180
19550930,278,187
19551001,240,190
19551002,249,160
19551003,240,147
19551004,260,148
19551005,268,156
19551006,267,150
19551007,246,170
19551008,238,178
19551009,210,158
19551010,254,155
19551011,243,150
19551012,253,145
19551013,228,150
19551014,229,150
19551015,236,142
19551016,240,136
19551017,258,136
19551018,259,150
19551019,275,210
19551020,288,177
19551021,284,170
19551022,259,172
19551023,278,162
19551024,270,154
19551025,270,185
19551026,243,160
19551027,206,142
19551028,230,117
19551029,247,120
19551030,250,180
19551031,233,172
19551101,270,180
19551102,260,170
19551103,214,156
19551104,193,155
19551105,220,143
19551106,228,164
19551107,207,140
19551108,192,136
19551109,195,106
19551110,190,132
19551111,199,115
19551112,188,135
19551113,204,125
19551114,212,129
19551115,224,140
19551116,212,152
19551117,191,120
19551118,237,130
19551119,224,115
19551120,163,134
19551121,198,132
19551122,164,86
19551123,137,65
19551124,192,74
19551125,230,140
19551126,173,105
19551127,110,75
19551128,118,55
19551129,140,36
19551130,132,73
19551201,129,82
19551202,170,56
19551203,180,46
19551204,192,56
19551205,167,80
19551206,117,74
19551207,173,32
19551208,202,55
19551209,203,83
19551210,158,80
19551211,194,90
19551212,215,107
19551213,192,94
19551214,150,90
19551215,168,95
19551216,191,133
19551217,214,142
19551218,223,112
19551219,213,97
19551220,185,146
19551221,207,146
19551222,182,100
19551223,185,112
19551224,170,115
19551225,140,100
19551226,142,90
19551227,116,88
19551228,98,73
19551229,104,74
19551230,163,22
19551231,213,63
19560101,185,142
19560102,175,115
19560103,166,77
19560104,148,85
19560105,110,62
19560106,90,53
19560107,108,75
19560108,150,57
19560109,148,58
19560110,124,50
19560111,159,85
19560112,168,54
19560113,180,45
19560114,183,58
19560115,157,42
19560116,170,42
19560117,178,94
19560118,190,94
19560119,200,111
19560120,195,152
19560121,198,84
19560122,179,85
19560123,206,87
19560124,199,70
19560125,183,94
19560126,154,72
19560127,82,35
19560128,85,32
19560129,69,28
19560130,86,-8
19560131,110,44
19560201,173,50
19560202,150,74
19560203,150,40
19560204,59,26
19560205,57,28
19560206,37,15
19560207,51,4
19560208,47,-4
19560209,97,-22
19560210,142,35
19560211,156,93
19560212,176,135
19560213,178,133
19560214,161,101
19560215,160,90
19560216,160,55
19560217,150,94
19560218,163,99
19560219,180,116
19560220,176,70
19560221,176,62
19560222,164,53
19560223,168,38
19560224,180,53
19560225,170,73
19560226,187,119
19560227,158,92
19560228,134,82
19560229,150,37
19560301,138,62
19560302,116,46
19560303,164,35
19560304,208,78
19560305,188,90
19560306,156,70
19560307,118,47
19560308,138,33
19560309,111,30
19560310,98,13
19560311,120,5
19560312,152,54
19560313,146,96
19560314,148,74
19560315,136,66
19560316,146,33
19560317,114,82
19560318,102,60
19560319,101,42
19560320,127,37
19560321,112,65
19560322,110,60
19560323,133,35
19560324,130,61
19560325,118,66
19560326,101,60
19560327,124,55
19560328,104,66
