Date,TMax,TMin
19120101,-48,-89
19120102,-34,-84
19120103,-14,-70
19120104,25,-20
19120105,16,-53
19120106,33,-62
19120107,39,8
19120108,90,23
19120109,34,-136
19120110,-55,-141
19120111,-16,-58
19120112,-14,-43
19120113,-30,-73
19120114,-38,-90
19120115,-7,-86
19120116,-6,-52
19120117,-46,-86
19120118,-70,-113
19120119,-109,-166
19120120,-90,-159
19120121,-74,-150
19120122,-32,-79
19120123,5,-48
19120124,32,-48
19120125,11,-18
19120126,53,-12
19120127,72,24
19120128,49,12
19120129,53,-31
19120130,-25,-85
19120131,-81,-166
19120201,-10,-102
19120202,-9,-46
19120203,44,-32
19120204,63,-32
19120205,-14,-91
19120206,26,-25
19120207,-16,-58
19120208,2,-34
19120209,32,-22
19120210,8,-6
19120211,30,1
19120212,70,0
19120213,55,20
19120214,24,-83
19120215,-62,-95
19120216,-37,-94
19120217,-25,-108
19120218,-13,-113
19120219,25,-51
19120220,24,-2
19120221,6,-22
19120222,6,-54
19120223,-50,-78
19120224,16,-59
19120225,20,-2
19120226,3,-29
19120227,-12,-62
19120228,-6,-82
19120229,2,-38
19120301,-30,-69
19120302,-32,-60
19120303,10,-51
19120304,14,-9
19120305,3,-13
19120306,-7,-19
19120307,14,-12
19120308,26,9
19120309,42,10
19120310,130,1
19120311,117,30
19120312,65,13
19120313,85,22
19120314,38,-1
19120315,15,2
19120316,29,3
19120317,30,9
19120318,44,-5
19120319,41,1
19120320,23,12
19120321,19,-5
19120322,36,7
19120323,38,15
19120324,40,19
19120325,56,23
19120326,53,14
19120327,86,-8
19120328,61,3
19120329,120,12
19120330,77,52
19120331,121,25
19120401,127,32
19120402,73,24
19120403,129,34
19120404,119,62
19120405,69,20
19120406,77,30
19120407,96,33
19120408,61,17
19120409,87,10
19120410,106,52
19120411,150,60
19120412,84,20
19120413,103,20
19120414,69,-6
19120415,79,34
19120416,97,40
19120417,94,31
19120418,89,50
19120419,148,50
19120420,116,36
19120421,125,79
19120422,136,86
19120423,104,41
19120424,67,6
19120425,121,-11
19120426,145,31
19120427,139,36
19120428,163,48
19120429,141,62
19120430,139,94
19120501,153,80
19120502,134,52
19120503,138,65
19120504,132,48
19120505,186,36
19120506,169,76
19120507,132,53
19120508,155,73
19120509,117,30
19120510,105,-8
19120511,135,47
19120512,135,73
19120513,182,57
19120514,177,100
19120515,165,86
19120516,193,101
19120517,143,101
19120518,185,92
19120519,171,117
19120520,143,102
19120521,203,76
19120522,202,106
19120523,215,126
19120524,195,111
19120525,192,128
19120526,200,146
19120527,214,150
19120528,191,142
19120529,207,97
19120530,190,131
19120531,203,117
19120601,220,149
19120602,252,152
19120603,244,124
19120604,216,173
19120605,224,198
19120606,224,193
19120607,216,174
19120608,232,168
19120609,237,189
19120610,249,174
19120611,232,206
19120612,274,186
19120613,257,183
19120614,267,199
19120615,329,206
19120616,277,195
19120617,259,169
19120618,248,175
19120619,233,145
19120620,201,91
19120621,211,123
19120622,229,139
19120623,213,141
19120624,232,141
19120625,206,124
19120626,193,143
19120627,207,153
19120628,245,155
19120629,224,140
19120630,281,174
19120701,272,191
19120702,304,172
19120703,296,200
19120704,282,200
19120705,204,122
19120706,170,116
19120707,182,105
19120708,177,119
19120709,217,113
19120710,222,153
19120711,226,151
19120712,234,141
19120713,251,141
19120714,270,177
19120715,239,191
19120716,213,169
19120717,257,162
19120718,242,171
19120719,231,158
19120720,253,180
19120721,258,173
19120722,263,174
19120723,275,185
19120724,300,192
19120725,294,174
19120726,222,144
19120727,242,124
19120728,240,135
19120729,250,135
19120730,246,157
19120731,257,167
19120801,217,170
19120802,266,180
19120803,271,191
19120804,277,180
19120805,281,202
19120806,251,213
19120807,251,195
19120808,250,203
19120809,264,192
19120810,243,145
19120811,252,166
19120812,254,172
19120813,225,157
19120814,245,143
19120815,254,151
19120816,275,156
19120817,246,158
19120818,256,141
19120819,245,126
19120820,244,112
19120821,248,120
19120822,247,145
19120823,253,173
19120824,230,156
19120825,224,116
19120826,204,170
19120827,230,155
19120828,253,192
19120829,240,186
19120830,234,190
19120831,242,167
19120901,263,170
19120902,239,175
