Date,TMax,TMin
18820101,25,-45
18820102,45,-35
18820103,55,-5
18820104,20,-20
18820105,5,-60
18820106,45,-25
18820107,50,-45
18820108,20,-25
18820109,25,-25
18820110,45,-20
18820111,55,-45
18820112,-25,-54
18820113,20,-115
18820114,15,-20
18820115,5,-65
18820116,20,-40
18820117,30,-5
18820118,35,5
18820119,55,-25
18820120,60,-10
18820121,55,-15
18820122,50,-55
18820123,40,-20
18820124,60,-10
18820125,110,-10
18820126,40,10
18820127,35,-15
18820128,55,-15
18820129,25,5
18820130,45,-75
18820131,30,-65
18820201,10,-95
18820202,10,-55
18820203,35,-35
18820204,60,-5
18820205,50,-35
18820206,25,-55
18820207,-20,-85
18820208,-10,-110
18820209,-5,-65
18820210,26,-35
18820211,30,5
18820212,25,-5
18820213,70,-25
18820214,70,0
18820215,20,-35
18820216,-20,-70
18820217,5,-100
18820218,10,-125
18820219,-5,-30
18820220,40,-95
18820221,-5,-70
18820222,55,-110
18820223,45,-10
18820224,50,-70
18820225,65,0
18820226,75,25
18820227,-40,-45
18820228,-70,-90
18820301,-25,-165
18820302,-10,-150
18820303,-45,-75
18820304,5,-120
18820305,6,-60
18820306,60,-5
18820307,-20,-85
18820308,50,-75
18820309,90,20
18820310,105,0
18820311,90,10
18820312,105,-25
18820313,120,-15
18820314,115,-35
18820315,95,5
18820316,130,9999
18820317,40,-20
18820318,45,-55
18820319,65,-20
18820320,90,5
18820321,120,20
18820322,55,-35
18820323,80,-30
18820324,70,-15
18820325,30,-5
18820326,75,5
18820327,75,-5
18820328,65,5
18820329,95,10
18820330,50,-20
18820331,40,-15
18820401,65,-20
18820402,75,-70
18820403,100,-20
18820404,105,-40
18820405,105,-45
18820406,115,-30
18820407,130,0
18820408,115,-15
18820409,115,10
18820410,105,-25
18820411,-20,-25
18820412,-5,-40
18820413,60,-95
18820414,70,-95
18820415,10,-25
18820416,10,-5
18820417,50,-70
18820418,75,-70
18820419,25,-25
18820420,80,-15
18820421,160,45
18820422,160,20
18820423,100,0
18820424,130,25
18820425,125,55
18820426,130,45
18820427,125,55
18820428,110,45
18820429,155,30
18820430,135,55
18820501,145,9999
18820502,155,20
18820503,160,20
18820504,160,50
18820505,120,50
18820506,150,65
18820507,110,55
18820508,100,-5
18820509,125,-15
18820510,140,5
18820511,150,25
18820512,80,55
18820513,55,10
18820514,85,20
18820515,105,5
18820516,100,10
18820517,130,30
18820518,145,50
18820519,195,40
18820520,190,45
18820521,215,50
18820522,255,60
18820523,245,65
18820524,225,90
18820525,215,90
18820526,180,105
18820527,215,85
18820528,215,100
18820529,220,105
